atm_id,education_nearest_dist_m,education_farthest_dist_m,education_total_count,count_education_50m,count_education_100m,count_education_300m,subway_nearest_dist_m,subway_farthest_dist_m,subway_total_count,count_subway_50m,count_subway_100m,count_subway_300m,post_office_nearest_dist_m,post_office_farthest_dist_m,post_office_total_count,count_post_office_50m,count_post_office_100m,count_post_office_300m,bank_nearest_dist_m,bank_farthest_dist_m,bank_total_count,count_bank_50m,count_bank_100m,count_bank_300m,competitor_count_total,objects_total_300m
6313.0,297.3,297.3,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6315.0,11.6,11.6,1,1,1,1,0.0,0.0,0,0,0,0,138.0,209.7,3,0,0,3,0.0,0.0,0,0,0,0,0,4
6317.0,0.0,0.0,0,0,0,0,43.1,43.1,1,1,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6318.0,0.0,0.0,0,0,0,0,147.6,269.0,2,0,0,2,133.9,133.9,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6319.0,0.0,0.0,0,0,0,0,147.6,269.0,2,0,0,2,133.9,133.9,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6320.0,0.0,0.0,0,0,0,0,147.6,269.0,2,0,0,2,133.9,133.9,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6321.0,0.0,0.0,0,0,0,0,147.6,269.0,2,0,0,2,133.9,133.9,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6322.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,184.6,184.6,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6323.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,184.6,184.6,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6325.0,193.0,209.8,2,0,0,2,0.0,0.0,0,0,0,0,203.8,203.8,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6328.0,199.7,256.8,3,0,0,3,0.0,0.0,0,0,0,0,216.9,260.7,2,0,0,2,0.0,0.0,0,0,0,0,0,5
6329.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,200.2,220.3,2,0,0,2,0.0,0.0,0,0,0,0,0,2
6330.0,121.1,170.4,2,0,0,2,0.0,0.0,0,0,0,0,223.6,223.6,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6331.0,28.1,285.1,2,1,1,2,208.0,208.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6332.0,28.1,285.1,2,1,1,2,208.0,208.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6333.0,28.1,285.1,2,1,1,2,208.0,208.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6334.0,28.1,285.1,2,1,1,2,208.0,208.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6335.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,121.4,164.2,7,0,0,7,0.0,0.0,0,0,0,0,0,7
6336.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,121.4,164.2,7,0,0,7,0.0,0.0,0,0,0,0,0,7
6337.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,121.4,164.2,7,0,0,7,0.0,0.0,0,0,0,0,0,7
6338.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,121.4,164.2,7,0,0,7,0.0,0.0,0,0,0,0,0,7
6339.0,261.5,261.5,1,0,0,1,0.0,0.0,0,0,0,0,257.8,257.8,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6340.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,279.4,279.4,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6341.0,220.6,220.6,1,0,0,1,0.0,0.0,0,0,0,0,291.8,291.8,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6342.0,247.2,247.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6343.0,7.5,108.2,2,1,1,2,0.0,0.0,0,0,0,0,210.3,210.3,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6344.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6345.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6346.0,206.3,224.0,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6347.0,206.3,224.0,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6348.0,206.3,224.0,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6349.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6350.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,295.4,295.4,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6351.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,295.4,295.4,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6352.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,295.4,295.4,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6353.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6354.0,298.2,298.2,1,0,0,1,0.0,0.0,0,0,0,0,248.1,248.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6355.0,298.2,298.2,1,0,0,1,0.0,0.0,0,0,0,0,248.1,248.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6356.0,298.2,298.2,1,0,0,1,0.0,0.0,0,0,0,0,248.1,248.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6357.0,148.2,148.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6359.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,214.3,277.6,3,0,0,3,0.0,0.0,0,0,0,0,0,3
6360.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,242.2,242.2,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6361.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,59.9,59.9,1,0,1,1,0.0,0.0,0,0,0,0,0,1
6363.0,127.6,182.7,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6364.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6368.0,211.9,211.9,1,0,0,1,0.0,0.0,0,0,0,0,235.5,235.5,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6369.0,160.2,226.9,4,0,0,4,260.2,260.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
6370.0,118.0,291.8,3,0,0,3,126.7,227.4,5,0,0,5,41.4,273.7,4,1,1,4,0.0,0.0,0,0,0,0,0,12
6371.0,227.4,227.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6372.0,256.2,256.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6373.0,116.0,258.5,3,0,0,3,0.0,0.0,0,0,0,0,260.8,260.8,1,0,0,1,0.0,0.0,0,0,0,0,0,4
6374.0,116.0,258.5,3,0,0,3,0.0,0.0,0,0,0,0,260.8,260.8,1,0,0,1,0.0,0.0,0,0,0,0,0,4
6375.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,56.5,218.6,2,0,1,2,0.0,0.0,0,0,0,0,0,2
6376.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6381.0,0.0,0.0,0,0,0,0,132.6,162.9,2,0,0,2,125.8,174.0,3,0,0,3,0.0,0.0,0,0,0,0,0,5
6382.0,0.0,0.0,0,0,0,0,132.6,162.9,2,0,0,2,125.8,174.0,3,0,0,3,0.0,0.0,0,0,0,0,0,5
6383.0,0.0,0.0,0,0,0,0,132.6,162.9,2,0,0,2,125.8,174.0,3,0,0,3,0.0,0.0,0,0,0,0,0,5
6384.0,0.0,0.0,0,0,0,0,132.6,162.9,2,0,0,2,125.8,174.0,3,0,0,3,0.0,0.0,0,0,0,0,0,5
6385.0,133.9,259.9,2,0,0,2,48.3,112.1,3,1,1,3,245.5,276.1,2,0,0,2,0.0,0.0,0,0,0,0,0,8
6386.0,133.9,259.9,2,0,0,2,48.3,112.1,3,1,1,3,245.5,276.1,2,0,0,2,0.0,0.0,0,0,0,0,0,8
6387.0,133.9,259.9,2,0,0,2,48.3,112.1,3,1,1,3,245.5,276.1,2,0,0,2,0.0,0.0,0,0,0,0,0,8
6388.0,133.9,259.9,2,0,0,2,48.3,112.1,3,1,1,3,245.5,276.1,2,0,0,2,0.0,0.0,0,0,0,0,0,8
6393.0,275.4,275.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6394.0,275.4,275.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6395.0,10.7,257.0,2,1,1,2,290.1,290.1,1,0,0,1,217.5,233.0,2,0,0,2,0.0,0.0,0,0,0,0,0,5
6396.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6397.0,10.7,257.0,2,1,1,2,290.1,290.1,1,0,0,1,217.5,233.0,2,0,0,2,0.0,0.0,0,0,0,0,0,5
6398.0,10.7,257.0,2,1,1,2,290.1,290.1,1,0,0,1,217.5,233.0,2,0,0,2,0.0,0.0,0,0,0,0,0,5
6399.0,129.5,276.7,2,0,0,2,0.0,0.0,0,0,0,0,228.9,228.9,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6400.0,214.3,294.4,2,0,0,2,225.4,225.4,1,0,0,1,164.2,164.2,1,0,0,1,0.0,0.0,0,0,0,0,0,5
6402.0,153.4,246.2,2,0,0,2,0.0,0.0,0,0,0,0,152.4,192.1,2,0,0,2,0.0,0.0,0,0,0,0,0,4
6403.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6404.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6405.0,294.8,294.8,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6410.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6411.0,229.4,241.2,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6413.0,231.3,231.3,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6414.0,231.3,231.3,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6415.0,154.1,293.5,4,0,0,4,0.0,0.0,0,0,0,0,284.7,284.7,1,0,0,1,0.0,0.0,0,0,0,0,0,6
6416.0,103.8,250.8,3,0,0,3,19.4,189.7,2,1,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
6417.0,103.8,250.8,3,0,0,3,19.4,189.7,2,1,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
6418.0,103.8,250.8,3,0,0,3,19.4,189.7,2,1,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
6419.0,103.8,250.8,3,0,0,3,19.4,189.7,2,1,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
6420.0,114.4,297.7,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6421.0,114.4,297.7,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6422.0,114.4,297.7,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6423.0,216.9,216.9,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6425.0,96.5,296.0,3,0,1,3,0.0,0.0,0,0,0,0,83.5,83.5,1,0,1,1,0.0,0.0,0,0,0,0,0,4
6427.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6428.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6431.0,162.9,230.8,2,0,0,2,0.0,0.0,0,0,0,0,73.2,297.0,3,0,1,3,0.0,0.0,0,0,0,0,0,6
6432.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6433.0,176.8,270.5,5,0,0,5,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
6434.0,176.8,270.5,5,0,0,5,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
6435.0,176.8,270.5,5,0,0,5,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
6436.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,164.0,164.0,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6437.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6438.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,164.0,164.0,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6439.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,261.8,261.8,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6440.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,261.8,261.8,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6441.0,93.5,277.1,11,0,1,11,40.2,224.4,5,1,1,5,67.2,201.1,2,0,1,2,0.0,0.0,0,0,0,0,0,20
6442.0,93.5,277.1,11,0,1,11,40.2,224.4,5,1,1,5,67.2,201.1,2,0,1,2,0.0,0.0,0,0,0,0,0,20
6443.0,93.5,277.1,11,0,1,11,40.2,224.4,5,1,1,5,67.2,201.1,2,0,1,2,0.0,0.0,0,0,0,0,0,20
6444.0,93.5,277.1,11,0,1,11,40.2,224.4,5,1,1,5,67.2,201.1,2,0,1,2,0.0,0.0,0,0,0,0,0,20
6445.0,231.9,255.0,2,0,0,2,0.0,0.0,0,0,0,0,217.2,217.2,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6446.0,203.2,203.2,1,0,0,1,0.0,0.0,0,0,0,0,288.7,288.7,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6447.0,203.2,203.2,1,0,0,1,0.0,0.0,0,0,0,0,288.7,288.7,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6448.0,203.2,203.2,1,0,0,1,0.0,0.0,0,0,0,0,288.7,288.7,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6450.0,154.2,282.3,2,0,0,2,0.0,0.0,0,0,0,0,228.8,228.8,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6451.0,128.5,242.5,4,0,0,4,0.0,0.0,0,0,0,0,191.8,191.8,1,0,0,1,0.0,0.0,0,0,0,0,0,9
6452.0,225.7,225.7,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6453.0,0.0,0.0,0,0,0,0,94.4,129.2,2,0,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6454.0,0.0,0.0,0,0,0,0,94.4,129.2,2,0,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6455.0,0.0,0.0,0,0,0,0,94.4,129.2,2,0,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6456.0,0.0,0.0,0,0,0,0,94.4,129.2,2,0,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6457.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6458.0,80.2,162.2,2,0,1,2,0.0,0.0,0,0,0,0,88.8,140.7,2,0,1,2,0.0,0.0,0,0,0,0,0,4
6459.0,80.2,162.2,2,0,1,2,0.0,0.0,0,0,0,0,88.8,140.7,2,0,1,2,0.0,0.0,0,0,0,0,0,4
6460.0,80.2,162.2,2,0,1,2,0.0,0.0,0,0,0,0,88.8,140.7,2,0,1,2,0.0,0.0,0,0,0,0,0,4
6461.0,80.2,162.2,2,0,1,2,0.0,0.0,0,0,0,0,88.8,140.7,2,0,1,2,0.0,0.0,0,0,0,0,0,4
6462.0,209.0,209.0,1,0,0,1,0.0,0.0,0,0,0,0,240.3,240.3,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6463.0,119.2,254.6,3,0,0,3,0.0,0.0,0,0,0,0,233.8,292.8,2,0,0,2,0.0,0.0,0,0,0,0,0,5
6464.0,293.0,293.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6465.0,196.9,196.9,1,0,0,1,0.0,0.0,0,0,0,0,80.9,80.9,1,0,1,1,0.0,0.0,0,0,0,0,0,2
6467.0,191.2,263.5,3,0,0,3,45.7,189.6,3,1,2,3,213.6,213.6,1,0,0,1,0.0,0.0,0,0,0,0,0,7
6468.0,191.2,263.5,3,0,0,3,45.7,189.6,3,1,2,3,213.6,213.6,1,0,0,1,0.0,0.0,0,0,0,0,0,7
6469.0,191.2,263.5,3,0,0,3,45.7,189.6,3,1,2,3,213.6,213.6,1,0,0,1,0.0,0.0,0,0,0,0,0,7
6470.0,191.2,263.5,3,0,0,3,45.7,189.6,3,1,2,3,213.6,213.6,1,0,0,1,0.0,0.0,0,0,0,0,0,7
6471.0,178.4,178.4,1,0,0,1,0.0,0.0,0,0,0,0,206.1,206.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6472.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6473.0,178.4,178.4,1,0,0,1,0.0,0.0,0,0,0,0,206.1,206.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6474.0,178.4,178.4,1,0,0,1,0.0,0.0,0,0,0,0,206.1,206.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6477.0,213.5,213.5,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6478.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,277.7,277.7,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6479.0,153.5,153.5,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6482.0,252.8,252.8,1,0,0,1,0.0,0.0,0,0,0,0,10.7,10.7,1,1,1,1,0.0,0.0,0,0,0,0,0,2
6483.0,252.8,252.8,1,0,0,1,0.0,0.0,0,0,0,0,10.7,10.7,1,1,1,1,0.0,0.0,0,0,0,0,0,2
6486.0,134.5,134.5,1,0,0,1,0.0,0.0,0,0,0,0,289.1,289.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6487.0,134.5,134.5,1,0,0,1,0.0,0.0,0,0,0,0,289.1,289.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6488.0,134.5,134.5,1,0,0,1,0.0,0.0,0,0,0,0,289.1,289.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6489.0,134.5,134.5,1,0,0,1,0.0,0.0,0,0,0,0,289.1,289.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6490.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,94.4,298.0,3,0,1,3,0.0,0.0,0,0,0,0,0,3
6492.0,265.2,282.9,2,0,0,2,183.4,183.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6493.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6494.0,265.2,282.9,2,0,0,2,183.4,183.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
6495.0,166.8,298.8,4,0,0,4,232.6,232.6,1,0,0,1,66.3,66.3,1,0,1,1,0.0,0.0,0,0,0,0,0,7
6496.0,166.8,298.8,4,0,0,4,232.6,232.6,1,0,0,1,66.3,66.3,1,0,1,1,0.0,0.0,0,0,0,0,0,7
6497.0,249.0,273.9,2,0,0,2,0.0,0.0,0,0,0,0,292.5,292.5,1,0,0,1,0.0,0.0,0,0,0,0,0,3
6498.0,192.0,192.0,1,0,0,1,0.0,0.0,0,0,0,0,116.3,255.0,2,0,0,2,0.0,0.0,0,0,0,0,0,3
6499.0,192.0,192.0,1,0,0,1,0.0,0.0,0,0,0,0,116.3,255.0,2,0,0,2,0.0,0.0,0,0,0,0,0,3
6500.0,141.9,295.5,3,0,0,3,28.5,232.9,7,1,2,7,60.2,155.5,2,0,1,2,0.0,0.0,0,0,0,0,0,13
6501.0,141.9,295.5,3,0,0,3,28.5,232.9,7,1,2,7,60.2,155.5,2,0,1,2,0.0,0.0,0,0,0,0,0,13
6502.0,233.4,233.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6503.0,233.4,233.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6504.0,233.4,233.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6505.0,184.0,292.0,3,0,0,3,0.0,0.0,0,0,0,0,86.9,86.9,1,0,1,1,0.0,0.0,0,0,0,0,0,4
6506.0,184.0,292.0,3,0,0,3,0.0,0.0,0,0,0,0,86.9,86.9,1,0,1,1,0.0,0.0,0,0,0,0,0,4
6507.0,184.0,292.0,3,0,0,3,0.0,0.0,0,0,0,0,86.9,86.9,1,0,1,1,0.0,0.0,0,0,0,0,0,4
6508.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,172.1,172.1,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6509.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,172.1,172.1,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6510.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,172.1,172.1,1,0,0,1,0.0,0.0,0,0,0,0,0,1
6511.0,214.3,294.4,2,0,0,2,225.4,225.4,1,0,0,1,164.2,164.2,1,0,0,1,0.0,0.0,0,0,0,0,0,5
6512.0,171.8,171.8,1,0,0,1,256.2,256.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6513.0,119.6,119.6,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6516.0,85.3,252.1,5,0,1,5,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,6
6517.0,272.6,272.6,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6518.0,272.6,272.6,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6519.0,272.6,272.6,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
6521.0,143.5,143.5,1,0,0,1,0.0,0.0,0,0,0,0,244.3,294.7,2,0,0,2,0.0,0.0,0,0,0,0,0,3
6522.0,91.2,257.3,5,0,1,5,96.9,294.9,3,0,1,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,8
6523.0,91.2,257.3,5,0,1,5,96.9,294.9,3,0,1,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,8
6524.0,0.0,0.0,0,0,0,0,255.8,255.8,1,0,0,1,209.9,209.9,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6525.0,0.0,0.0,0,0,0,0,255.8,255.8,1,0,0,1,209.9,209.9,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6526.0,0.0,0.0,0,0,0,0,255.8,255.8,1,0,0,1,209.9,209.9,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6527.0,0.0,0.0,0,0,0,0,255.8,255.8,1,0,0,1,209.9,209.9,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6528.0,133.8,133.8,1,0,0,1,0.0,0.0,0,0,0,0,227.7,227.7,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6529.0,133.8,133.8,1,0,0,1,0.0,0.0,0,0,0,0,227.7,227.7,1,0,0,1,0.0,0.0,0,0,0,0,0,2
6530.0,261.7,291.8,2,0,0,2,80.2,198.7,3,0,1,3,258.3,258.3,1,0,0,1,0.0,0.0,0,0,0,0,0,6
6531.0,261.7,291.8,2,0,0,2,80.2,198.7,3,0,1,3,258.3,258.3,1,0,0,1,0.0,0.0,0,0,0,0,0,6
6532.0,261.7,291.8,2,0,0,2,80.2,198.7,3,0,1,3,258.3,258.3,1,0,0,1,0.0,0.0,0,0,0,0,0,6
6533.0,261.7,291.8,2,0,0,2,80.2,198.7,3,0,1,3,258.3,258.3,1,0,0,1,0.0,0.0,0,0,0,0,0,6
6534.0,229.8,285.5,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6535.0,229.8,285.5,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6536.0,229.8,285.5,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6537.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
6538.0,171.8,171.8,1,0,0,1,256.2,256.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6539.0,171.8,171.8,1,0,0,1,256.2,256.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
6541.0,226.8,226.8,1,0,0,1,213.2,213.2,1,0,0,1,12.4,12.4,1,1,1,1,0.0,0.0,0,0,0,0,0,3
