id,atm_group,bank_name,Is_24_7,Contactless_technologies,QR-codes,USD,EUR,Cash_In,Cash_Out,Non-cash_pay,Account_statement,Acсess_for_disabled,Transfer_p2p,Transfer_a2a,Loan_pay
1053.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1064.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1272.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,True,True,True,True
1283.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,True,True,True,True
1313.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,True,True,True,True,True
1324.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,True,True,True,True,True
1335.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,True,True,True,True,True
1603.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,True,True,True,True
1711.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1763.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1781.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1782.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1870.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1885.0,1942.0,Альфа-Банк,False,True,False,False,True,False,True,False,False,False,True,True,True
721.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
807.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,True,False,True,True,True
822.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,True,True,True,True
848.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,True,True,True,True
870.0,1942.0,Альфа-Банк,True,True,False,False,True,False,True,False,False,False,True,True,True
986.0,1942.0,Альфа-Банк,True,False,False,False,False,False,False,False,False,False,False,False,False
987.0,1942.0,Альфа-Банк,True,False,False,False,False,False,False,False,False,False,False,False,False
1028.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1060.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,True,False,True,True,True
1067.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,True,False,True,True,True
1071.0,1942.0,Альфа-Банк,False,True,False,False,True,False,True,False,False,False,True,True,True
1090.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1114.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,False,True,True,True,True
1153.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1156.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1164.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1180.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1188.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,True,True,True,True
1189.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,True,True,True,True
1263.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1311.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1323.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1333.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1342.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,True,True,True,True
1343.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,True,True,True,True
1349.0,1942.0,Альфа-Банк,True,True,False,False,True,False,True,False,False,False,True,True,True
1359.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1413.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1451.0,1942.0,Альфа-Банк,False,True,False,False,True,False,True,False,False,True,True,True,True
1468.0,1942.0,Альфа-Банк,False,True,False,False,True,False,True,False,False,False,True,True,True
1481.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1497.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1516.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1517.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,False,True,True,True
1523.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1530.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1534.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1545.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1589.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1595.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,True,True,True,True
2049.0,3185.5,Газпромбанк,True,False,False,False,False,False,False,False,False,False,False,False,False
2052.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2057.0,3185.5,Газпромбанк,True,True,False,False,False,False,True,True,False,False,False,False,False
2071.0,3185.5,Газпромбанк,False,False,False,False,False,True,True,True,False,False,False,False,False
2147.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,True,False,False,False
2163.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
2170.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
2183.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2192.0,3185.5,Газпромбанк,False,False,False,False,False,False,True,True,False,False,False,False,False
2195.0,3185.5,Газпромбанк,True,True,False,False,False,True,True,True,False,False,False,False,False
2196.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2251.0,3185.5,Газпромбанк,True,False,False,False,False,True,True,True,False,True,False,False,False
2271.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2278.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2288.0,3185.5,Газпромбанк,True,True,False,False,False,True,True,True,False,True,False,False,False
2294.0,3185.5,Газпромбанк,False,False,False,False,False,True,True,True,False,False,False,False,False
2319.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,True,False,False,False
2401.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2424.0,3185.5,Газпромбанк,True,True,False,False,False,False,True,True,False,False,False,False,False
2433.0,3185.5,Газпромбанк,True,True,False,False,False,True,True,True,False,False,False,False,False
2438.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
2593.0,3185.5,Газпромбанк,False,True,True,False,False,True,True,True,False,False,False,False,False
2601.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2602.0,3185.5,Газпромбанк,True,True,False,False,False,True,True,True,False,False,False,False,False
2641.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2644.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2687.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2708.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,False
2715.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2716.0,3185.5,Газпромбанк,True,True,False,False,False,True,True,True,False,False,False,False,False
2730.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,True,False,False,False
2731.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,False
2741.0,3185.5,Газпромбанк,False,False,False,False,False,True,True,True,False,False,False,False,False
2781.0,3185.5,Газпромбанк,False,False,False,False,False,False,True,True,False,False,False,False,False
2801.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,False
2828.0,3185.5,Газпромбанк,True,False,False,False,False,False,False,False,False,False,False,False,False
8395.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
8440.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,True,True,False,False,False
8471.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
8475.0,5478.0,ВТБ,False,False,False,False,False,False,True,True,True,True,False,False,False
4753.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
4764.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,True,False,False,False
4815.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
4846.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
4914.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
4920.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
4922.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
4923.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
4939.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
4973.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,False,False,False,False
4987.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
4995.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,True,False,False,False
5010.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,True,False,False,False
5058.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
5103.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,False,False,False,False,False
5134.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
5137.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,True,False,False,False
5148.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
5175.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
5186.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
5198.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
5216.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
5255.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
5285.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
5294.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
5316.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
5321.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
5339.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,True,False,False,False
5365.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
5369.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,True,False,False,False
5398.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
5417.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
5432.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
5479.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
5486.0,5478.0,ВТБ,False,False,False,False,False,False,False,False,True,False,False,False,False
5510.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,True,False,False,False
5518.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
5522.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,False,False,False,False
5527.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
5540.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
5550.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,False,False,False,False
5551.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
5556.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,False,False,False,False
5558.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
5582.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
5584.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
5595.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
5620.0,5478.0,ВТБ,False,False,False,False,False,False,True,True,True,False,False,False,False
5639.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
5649.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
5650.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
5657.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,True,False,False,False
5658.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,True,False,False,False
5659.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,True,False,False,False
5660.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,True,False,False,False
5696.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
5704.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
5815.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,True,False,False,False
5846.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
5860.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
5924.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
6027.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
6036.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
6039.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
6049.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,False,False,False,False
6086.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
6103.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
6111.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
6122.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
6133.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
6220.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
6222.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
6224.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
6226.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
6234.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
6235.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
6236.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
6253.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
6254.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
6255.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
6256.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
6267.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
6268.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
6313.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
6315.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
6361.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
6366.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
6368.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
6420.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
6421.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
6422.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
6477.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
6574.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
6579.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
6615.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
6658.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
6688.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
6689.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
6690.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
6691.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
6704.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
6705.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
6742.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
6743.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
6946.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,False,False,False,False
6971.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
6992.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7011.0,5478.0,ВТБ,False,True,True,False,False,True,True,True,True,True,False,False,False
7018.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7033.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7037.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7215.0,5478.0,ВТБ,True,True,False,False,False,False,True,True,True,False,False,False,False
7216.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,False,True,False,False,False
7236.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7246.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,False,False,False,False,False
7254.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7260.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
7263.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7276.0,5478.0,ВТБ,True,True,False,False,False,False,True,False,False,False,False,False,False
7278.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7280.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7282.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7324.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7325.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7353.0,5478.0,ВТБ,False,True,False,False,False,False,True,False,True,False,False,False,False
7368.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7378.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7380.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7386.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7390.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7393.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7412.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,False,False,False,False
7422.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7454.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7468.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7481.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7493.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7553.0,5478.0,ВТБ,False,True,False,False,False,False,True,False,True,False,False,False,False
7554.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7564.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7565.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7569.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7593.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7597.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,True,False,False,False
7599.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7602.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7650.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7689.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,True,False,False,False
7696.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7711.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
7751.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7757.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7763.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7764.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
7765.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7767.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7772.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7779.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
7825.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7826.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7827.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7828.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7845.0,5478.0,ВТБ,False,False,False,False,False,True,True,False,False,False,False,False,False
7883.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7925.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,True,False,False,False
7940.0,5478.0,ВТБ,False,True,False,False,False,False,True,False,False,False,False,False,False
7941.0,5478.0,ВТБ,False,True,False,False,False,False,True,False,False,False,False,False,False
7948.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7975.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7992.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
8024.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
8102.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
8103.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
8104.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
8149.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
8152.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
8172.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
8187.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
8222.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
8232.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
8244.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
8245.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
8246.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
8330.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
8331.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
8336.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
8351.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
8353.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
8355.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
8375.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
3107.0,8083.0,РОСБАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
3255.0,8083.0,РОСБАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
3326.0,8083.0,РОСБАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
3330.0,8083.0,РОСБАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
3348.0,8083.0,РОСБАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
3360.0,8083.0,РОСБАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
3736.0,8083.0,РОСБАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
4086.0,8083.0,РОСБАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
4216.0,8083.0,РОСБАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
8683.0,32.0,УРАЛСИБ БАНК,True,True,False,True,True,True,True,True,False,False,False,False,False
302.0,32.0,УРАЛСИБ БАНК,False,False,False,False,False,False,False,False,False,False,False,False,False
305.0,32.0,УРАЛСИБ БАНК,True,True,False,True,True,True,True,True,False,False,False,False,False
1981.0,496.5,Россельхозбанк,False,True,True,False,False,True,True,True,True,True,True,False,False
1983.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,False,True,False,False
1996.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,True,True,False,False
2004.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
2009.0,496.5,Россельхозбанк,False,False,False,False,False,True,True,False,True,False,True,False,False
2024.0,496.5,Россельхозбанк,False,True,True,False,False,True,True,True,True,True,True,False,False
2883.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
2926.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
2932.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
2933.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,False,True,False,False
2937.0,496.5,Россельхозбанк,False,False,False,False,False,True,True,False,True,True,True,False,False
2943.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,False,True,False,False
2949.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,True,True,False,False
2956.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
2962.0,496.5,Россельхозбанк,False,False,False,False,False,False,True,False,True,False,True,False,False
2977.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,True,True,False,False
4462.0,496.5,Россельхозбанк,False,False,False,False,False,True,True,False,True,True,True,False,False
4465.0,496.5,Россельхозбанк,False,False,False,False,False,True,True,False,True,False,True,False,False
4476.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,False,True,False,False
4555.0,496.5,Россельхозбанк,False,True,True,False,False,True,True,True,True,True,True,False,False
4560.0,496.5,Россельхозбанк,False,False,False,False,False,True,True,False,True,True,True,False,False
4575.0,496.5,Россельхозбанк,False,True,True,False,False,True,True,True,True,True,True,False,False
4580.0,496.5,Россельхозбанк,False,False,False,False,False,True,True,False,True,False,True,False,False
4590.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,False,True,False,False
4611.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,True,True,False,False
4622.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
4625.0,496.5,Россельхозбанк,False,False,False,False,False,True,True,False,True,True,True,False,False
