id,atm_group,address_raw,address_geocoded,geo_lon,geo_lat,country,region,municipality,city,street,house,population_density_per_km2,target,is_24_7,contactless_tech,qr_codes,usd_available,eur_available,cash_in,cash_out,cashless_pay,account_statement,access_for_disabled,transfer_p2p,transfer_a2a,loan_payments,nearest_malls_dist_m,count_malls_300m,nearest_supermarkets_dist_m,count_supermarkets_300m,nearest_pharmacies_hospitals_dist_m,count_pharmacies_hospitals_300m,count_banks_atms_300m,nearest_cafes_dist_m,count_cafes_300m,nearest_restaurants_dist_m,count_restaurants_300m,nearest_public_transport_dist_m,count_public_transport_300m,nearest_parking_dist_m,count_parking_300m,nearest_education_dist_m,count_education_300m,nearest_subway_dist_m,nearest_post_offices_dist_m,count_post_offices_300m,has_subway_nearby,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_dist_m,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_dist_m,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_dist_m,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_dist_m,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_dist_m,is_city_center,population,city_type,city_size_category,federal_district,macro_region,grp_per_capita_2023_rub,avg_salary_oct_2025_rub,avg_income_q3_2025_rub,is_federal_city,is_federal_district_capital
6909.0,5478.0,"D. 1/32, UL. ROPSHINSKAYA SANKT-PETERB","Россия, Санкт-Петербург, Ропшинская улица, 1/32",30.297848,59.957719,Россия,Санкт-Петербург,unknown,Санкт-Петербург,Ропшинская улица,1/32,3892.98,-0.039109247277037,True,True,True,True,True,True,True,True,False,False,False,False,False,396.0,0,118.9,11,103.8,4,3,11.0,16,21.5,8,40.0,10,120.8,3,125.2,6,0.0,0.0,0,False,26.5,4,22,57,152,0,0,2,4,382.6,0,0,0,0,,87.0,1,4,9,35,0,0,0,0,,0,0,0,1,662.0,305.5,0,0,5,19,99.5,1,4,10,35,0,0,1,2,352.6,2,20,38,140,3.3,1,4,14,47,71.4,820.8,0,0,0,1,0,0,0,0,,40.8,23,1,5,20,67,71.4,residential,71.4,2351.6,0,5597763.0,federal_city,million+,СЗФО,north,1948243.0,122178.8,95000.0,True,True
6910.0,5478.0,"D. 56, UL. PROFSOUZNAYA   MOSKVA G    ","Россия, Москва, Профсоюзная улица, 56",37.55248,55.670021,Россия,Москва,unknown,Москва,Профсоюзная улица,56,5116.75,0.0479824750432731,False,True,False,False,False,True,True,False,True,False,False,False,False,11.8,2,53.5,8,34.2,5,17,61.7,6,0.0,16,88.9,22,77.1,9,198.3,1,89.2,45.8,2,True,20.1,5,12,19,47,0,0,0,0,,0,1,1,1,189.0,72.8,4,9,11,28,0,0,0,0,,0,1,1,1,168.9,35.0,2,2,3,8,585.0,0,0,0,2,0,1,1,1,142.5,0,0,0,0,,0,0,2,7,330.1,759.5,0,0,0,4,0,0,0,0,,52.7,7,0,1,3,10,193.3,commercial,193.3,8894.4,0,13149803.0,federal_city,million+,ЦФО,central,2463550.0,173747.6,120000.0,True,True
6913.0,5478.0,"D. 222, UL. BELINSKOGO    EKATERINBURG","Россия, Свердловская область, Екатеринбург, улица Белинского, 222",60.629401,56.79999,Россия,Свердловская область,муниципальное образование Екатеринбург,Екатеринбург,улица Белинского,222,22.01,-0.0312367782926961,False,False,False,False,False,False,False,False,False,False,False,False,False,376.5,0,33.1,3,12.5,7,8,343.9,0,21.5,2,50.6,9,33.9,7,145.6,2,164.5,0.0,0,True,10.0,2,2,9,33,0,0,0,0,,0,0,0,0,,44.2,1,3,5,26,0,0,0,0,,0,0,0,2,807.4,782.3,0,0,0,3,248.9,0,1,1,1,0,0,1,1,312.5,0,1,2,3,279.9,0,3,10,34,117.5,408.2,0,0,2,2,0,1,1,13,292.7,25.3,15,0,3,13,43,117.5,residential,117.5,4600.5,0,1536183.0,regional_capital,million+,УФО,ural,750000.0,89753.3,125000.0,False,True
6914.0,5478.0,"D. 222, UL. BELINSKOGO    EKATERINBURG","Россия, Свердловская область, Екатеринбург, улица Белинского, 222",60.629401,56.79999,Россия,Свердловская область,муниципальное образование Екатеринбург,Екатеринбург,улица Белинского,222,22.01,-0.0360719424761927,False,False,False,False,False,False,False,False,False,False,False,False,False,376.5,0,33.1,3,12.5,7,8,343.9,0,21.5,2,50.6,9,33.9,7,145.6,2,164.5,0.0,0,True,10.0,2,2,9,33,0,0,0,0,,0,0,0,0,,44.2,1,3,5,26,0,0,0,0,,0,0,0,2,807.4,782.3,0,0,0,3,248.9,0,1,1,1,0,0,1,1,312.5,0,1,2,3,279.9,0,3,10,34,117.5,408.2,0,0,2,2,0,1,1,13,292.7,25.3,15,0,3,13,43,117.5,residential,117.5,4600.5,0,1536183.0,regional_capital,million+,УФО,ural,750000.0,89753.3,125000.0,False,True
6915.0,5478.0,"D. 62, UL. AMUNDSENA      EKATERINBURG","Россия, Свердловская область, Екатеринбург, улица Амундсена, 62",60.578924,56.796979,Россия,Свердловская область,муниципальное образование Екатеринбург,Екатеринбург,улица Амундсена,62,22.01,-0.0863602305158793,False,True,False,False,False,True,True,False,True,True,False,False,False,7.8,3,52.0,5,143.5,10,10,3.7,1,61.5,12,33.1,6,40.9,14,,0,,,0,False,122.8,0,3,6,19,0,0,0,0,,0,0,0,0,,335.2,0,0,5,11,0,0,0,0,,0,0,0,0,,162.9,0,2,2,5,812.5,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,4,12,371.2,664.9,0,0,0,3,0,4,10,12,152.6,20.4,18,0,2,6,19,156.6,commercial,156.6,4781.3,0,1536183.0,regional_capital,million+,УФО,ural,750000.0,89753.3,125000.0,False,True
6916.0,5478.0,"D. 62, UL. AMUNDSENA      EKATERINBURG","Россия, Свердловская область, Екатеринбург, улица Амундсена, 62",60.578924,56.796979,Россия,Свердловская область,муниципальное образование Екатеринбург,Екатеринбург,улица Амундсена,62,22.01,-0.0688105410455862,False,True,False,False,False,True,True,False,True,True,False,False,False,7.8,3,52.0,5,143.5,10,10,3.7,1,61.5,12,33.1,6,40.9,14,,0,,,0,False,122.8,0,3,6,19,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,162.9,0,2,2,5,812.5,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,4,12,371.2,664.9,0,0,0,3,0,4,10,12,152.6,20.4,18,0,2,6,19,156.6,commercial,156.6,4781.3,0,1536183.0,regional_capital,million+,УФО,ural,750000.0,89753.3,125000.0,False,True
6917.0,5478.0,"D. 23, UL. SULIMOVA       EKATERINBURG","Россия, Свердловская область, Екатеринбург, улица Сулимова, 23",60.646181,56.860959,Россия,Свердловская область,муниципальное образование Екатеринбург,Екатеринбург,улица Сулимова,23,22.01,-0.0700678961886524,True,True,True,True,True,True,True,True,True,True,False,False,False,650.1,0,41.8,9,60.2,3,2,154.4,3,122.0,3,89.8,8,105.2,7,0.0,0,0.0,11.7,1,False,,0,0,0,0,0,0,0,0,,0,0,0,1,928.9,80.2,1,1,7,25,0,0,0,0,,0,0,0,1,623.8,70.9,1,1,1,6,,0,0,0,0,0,0,0,0,,0,0,0,2,558.4,0,0,0,0,,712.4,0,0,0,2,0,1,4,5,265.0,,0,0,1,5,28,278.5,residential,278.5,3753.7,0,1536183.0,regional_capital,million+,УФО,ural,750000.0,89753.3,125000.0,False,True
6918.0,5478.0,"D. 21/1, UL. LENINA       STARYY OSKOL","Россия, Белгородская область, Старый Оскол, улица Ленина, 21/1",37.836689,51.295552,Россия,Белгородская область,Старооскольский городской округ,Старый Оскол,улица Ленина,21/1,56.39,-0.0917777146444606,True,True,False,False,False,True,True,False,False,False,False,False,False,100.6,2,116.0,2,42.8,9,0,264.0,1,85.3,3,77.9,4,186.9,5,190.7,5,0.0,155.3,1,False,112.1,0,4,5,7,0,0,0,0,,0,0,0,0,,54.8,1,4,7,13,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,1,4,7,12,18.9,,0,0,0,0,0,0,1,3,401.6,42.6,3,2,16,28,38,18.9,residential,18.9,368.3,1,,,,ЦФО,central,580000.0,74504.0,102500.0,False,False
6920.0,5478.0,"D. 126, SH. MOSKOVSKOE    ORYEL G     ","Россия, Орёл, Московское шоссе, 126",36.140643,53.001152,Россия,Орловская область,городской округ Орёл,Орёл,Московское шоссе,126,27.89,0.0233275827947546,True,False,False,False,False,False,True,False,False,False,False,False,False,1.1,1,298.8,1,,0,0,,0,85.0,1,51.8,2,192.5,4,0.0,0,0.0,26.3,1,False,91.9,1,2,3,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,2,8,212.2,63.7,1,2,2,3,0,0,0,0,,55.2,2,0,1,2,10,212.2,residential,212.2,4728.2,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
6921.0,5478.0,"D. 21, UL. VOROVSKOGO     CHELYABINSK ","Россия, Челябинск, улица Воровского, 21",61.390813,55.151518,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Воровского,21,39.26,-0.0195299255721415,True,False,False,False,False,True,True,False,False,True,False,False,False,708.4,0,4.3,6,9.0,6,5,153.9,2,129.9,1,78.1,9,133.4,17,290.2,1,0.0,58.5,1,False,53.7,1,6,17,75,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,481.1,0,0,1,3,965.6,0,0,0,1,0,0,0,0,,0,0,0,0,,0,2,5,36,209.6,141.2,0,1,1,4,0,0,0,0,1015.3,11.4,26,0,4,13,73,153.4,commercial,153.4,1191.1,1,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6922.0,5478.0,"D. 110, UL. SVOBODY       CHELYABINSK ","Россия, Челябинск, улица Свободы, 110",61.414654,55.144068,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Свободы,110,39.26,-0.0691782695065492,True,False,False,False,False,False,True,False,True,True,False,False,False,77.8,2,265.3,4,141.0,4,2,803.9,0,154.2,3,159.6,12,122.5,11,159.9,7,0.0,31.9,4,False,301.5,0,0,7,17,0,0,0,0,,0,0,0,0,,456.6,0,0,1,7,0,0,0,0,,0,0,0,2,597.3,575.7,0,0,0,2,45.6,1,2,6,10,0,0,0,0,,0,2,2,2,222.4,0,0,0,0,,664.0,0,0,0,7,0,0,1,1,395.5,65.9,4,2,8,21,77,48.2,residential,48.2,1917.9,0,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6923.0,5478.0,"D. 110, UL. SVOBODY       CHELYABINSK ","Россия, Челябинск, улица Свободы, 110",61.414654,55.144068,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Свободы,110,39.26,-0.0549624731330982,True,False,False,False,False,False,True,False,True,True,False,False,False,77.8,2,265.3,4,141.0,4,0,803.9,0,154.2,3,159.6,12,122.5,11,159.9,7,0.0,31.9,4,False,,0,0,0,0,0,0,0,0,,0,0,1,1,316.7,456.6,0,0,1,7,0,0,0,0,,0,0,0,2,597.3,575.7,0,0,0,2,45.6,1,2,6,10,0,0,1,1,368.3,0,2,2,2,222.4,1,4,11,26,48.2,664.0,0,0,0,7,0,0,1,1,395.5,65.9,4,0,0,0,0,,residential,48.2,1917.9,0,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6924.0,5478.0,"D. 110, UL. SVOBODY       CHELYABINSK ","Россия, Челябинск, улица Свободы, 110",61.414654,55.144068,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Свободы,110,39.26,-0.054682353541764,True,False,False,False,False,False,True,False,True,True,False,False,False,77.8,2,265.3,4,141.0,4,2,803.9,0,154.2,3,159.6,12,122.5,11,159.9,7,0.0,31.9,4,False,301.5,0,0,7,17,0,0,0,0,,0,0,1,1,316.7,456.6,0,0,1,7,0,0,0,0,,0,0,0,2,597.3,575.7,0,0,0,2,45.6,1,2,6,10,0,0,1,1,368.3,0,2,2,2,222.4,1,4,11,26,48.2,664.0,0,0,0,7,0,0,0,0,,65.9,4,2,8,21,77,48.2,residential,48.2,1917.9,0,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6929.0,5478.0,"D. 21, UL. VOROVSKOGO     CHELYABINSK ","Россия, Челябинск, улица Воровского, 21",61.390813,55.151518,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Воровского,21,39.26,-0.0604327165471578,True,False,False,False,False,True,True,False,False,True,False,False,False,708.4,0,4.3,6,9.0,6,5,153.9,2,129.9,1,78.1,9,133.4,17,0.0,0,0.0,0.0,0,False,53.7,1,6,17,75,0,0,0,0,,0,0,0,0,,234.6,0,2,3,9,0,0,0,0,,0,0,0,0,,481.1,0,0,1,3,965.6,0,0,0,1,0,0,0,0,,0,0,0,0,,0,2,5,36,209.6,141.2,0,1,1,4,0,0,0,0,,11.4,26,0,4,13,73,153.4,commercial,153.4,1191.1,1,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6930.0,5478.0,"D. 110, UL. SVOBODY       CHELYABINSK ","Россия, Челябинск, улица Свободы, 110",61.414654,55.144068,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Свободы,110,39.26,-0.0621735896687305,True,False,False,False,False,False,True,False,True,True,False,False,False,77.8,2,265.3,0,141.0,4,2,803.9,0,154.2,3,159.6,12,122.5,11,159.9,7,0.0,31.9,4,False,301.5,0,0,7,17,0,0,0,0,,0,0,1,1,316.7,456.6,0,0,1,7,0,0,0,0,,0,0,0,2,597.3,,0,0,0,0,45.6,1,2,6,10,0,0,1,1,368.3,0,2,2,2,222.4,1,4,11,26,48.2,664.0,0,0,0,7,0,0,1,1,395.5,,0,2,8,21,77,48.2,residential,48.2,1917.9,0,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6931.0,5478.0,"D. 21, UL. VOROVSKOGO     CHELYABINSK ","Россия, Челябинск, улица Воровского, 21",61.390813,55.151518,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Воровского,21,39.26,-0.0215459709568831,True,False,False,False,False,True,True,False,False,True,False,False,False,708.4,0,4.3,6,9.0,6,5,153.9,2,129.9,1,78.1,9,133.4,17,290.2,1,0.0,58.5,1,False,53.7,1,6,17,75,0,0,0,0,,0,0,0,0,,234.6,0,2,3,9,0,0,0,0,,0,0,0,0,,481.1,0,0,1,3,965.6,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,141.2,0,1,1,4,0,0,0,0,1015.3,11.4,26,0,0,0,0,,commercial,153.4,1191.1,1,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6932.0,5478.0,"D. 21, UL. VOROVSKOGO     CHELYABINSK ","Россия, Челябинск, улица Воровского, 21",61.390813,55.151518,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Воровского,21,39.26,-0.0340249984938533,True,False,False,False,False,True,True,False,False,True,False,False,False,708.4,0,4.3,6,9.0,6,5,153.9,2,129.9,1,78.1,9,133.4,17,290.2,1,0.0,58.5,1,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,234.6,0,2,3,9,0,0,0,0,,0,0,0,0,,481.1,0,0,1,3,965.6,0,0,0,1,0,0,0,0,,0,0,0,0,,0,2,5,36,209.6,141.2,0,1,1,4,0,0,0,0,1015.3,11.4,26,0,4,13,73,153.4,commercial,153.4,1191.1,1,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6933.0,5478.0,"D. 283, PR-KT KIROVA      SAMARA G    ","Россия, Самара, проспект Кирова, 283",50.233961,53.243098,Россия,Самарская область,городской округ Самара,Самара,проспект Кирова,283,58.51,0.0462045070975269,False,False,False,False,False,True,True,False,False,False,False,False,False,233.7,2,64.6,5,0.0,6,2,285.6,1,277.6,2,74.0,6,408.1,0,6.2,2,0.0,0.0,0,False,100.4,0,6,6,19,0,0,0,1,905.5,0,0,0,0,,305.1,0,0,1,6,0,0,0,0,,0,0,0,0,,849.1,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,5,484.0,688.1,0,0,0,4,0,0,0,0,,,0,0,1,2,8,164.8,commercial,164.8,10305.7,0,1145988.0,regional_capital,million+,ПФО,central,700000.0,87942.1,70000.0,False,False
6934.0,5478.0,"D. 283, PR-KT KIROVA      SAMARA G    ","Россия, Самара, проспект Кирова, 283",50.233961,53.243098,Россия,Самарская область,городской округ Самара,Самара,проспект Кирова,283,58.51,0.0648436751640033,False,False,False,False,False,True,True,False,False,False,False,False,False,233.7,2,64.6,5,0.0,6,2,285.6,1,277.6,2,74.0,6,408.1,0,6.2,2,0.0,0.0,0,False,100.4,0,6,6,19,0,0,0,1,905.5,0,0,0,0,,305.1,0,0,1,6,0,0,0,0,,0,0,0,0,,849.1,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,5,484.0,688.1,0,0,0,4,0,0,0,5,585.6,162.9,0,0,0,0,0,,commercial,164.8,,0,1145988.0,regional_capital,million+,ПФО,central,700000.0,87942.1,70000.0,False,False
6935.0,5478.0,"D. 283, PR-KT KIROVA      SAMARA G    ","Россия, Самара, проспект Кирова, 283",50.233961,53.243098,Россия,Самарская область,городской округ Самара,Самара,проспект Кирова,283,58.51,0.0205714956413182,False,False,False,False,False,True,True,False,False,False,False,False,False,233.7,2,64.6,5,0.0,6,2,285.6,1,277.6,2,74.0,6,408.1,0,6.2,2,0.0,0.0,0,False,,0,0,0,0,0,0,0,1,905.5,0,0,0,0,,305.1,0,0,1,6,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,5,484.0,688.1,0,0,0,4,0,0,0,5,585.6,162.9,0,0,1,2,8,164.8,commercial,100.4,10305.7,0,1145988.0,regional_capital,million+,ПФО,central,700000.0,87942.1,70000.0,False,False
6936.0,5478.0,"D. 22, PR-KT MALYI V.O.   SANKT-PETERB","Россия, Санкт-Петербург, Малый проспект Васильевского острова, 22",30.27097,59.94577,Россия,Санкт-Петербург,unknown,Санкт-Петербург,Малый проспект Васильевского острова,22,3892.98,-0.1149189320797903,True,True,True,True,True,True,True,True,True,False,False,False,False,726.9,0,58.6,10,46.5,8,8,102.0,16,82.9,11,35.0,10,86.7,1,0.0,0,0.0,0.0,0,False,84.4,1,17,33,132,0,0,1,2,378.7,0,0,0,0,,17.1,2,6,17,52,0,0,0,0,,0,0,0,0,,458.4,0,0,1,9,89.4,1,5,8,39,0,0,1,1,379.0,0,5,8,36,191.3,0,9,17,46,140.6,836.3,0,0,0,4,0,0,0,2,750.9,47.2,9,0,13,25,76,140.6,residential,140.6,,0,5597763.0,federal_city,million+,СЗФО,north,1948243.0,122178.8,95000.0,True,True
6937.0,5478.0,"D. 22, PR-KT MALYI V.O.   SANKT-PETERB","Россия, Санкт-Петербург, Малый проспект Васильевского острова, 22",30.27097,59.94577,Россия,Санкт-Петербург,unknown,Санкт-Петербург,Малый проспект Васильевского острова,22,3892.98,-0.0859363213051731,True,True,True,True,True,True,True,True,True,False,False,False,False,726.9,0,58.6,10,46.5,8,8,102.0,16,82.9,11,35.0,10,86.7,1,77.1,8,0.0,99.2,1,False,,0,0,0,0,0,0,1,2,378.7,0,0,0,1,528.8,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,89.4,1,5,8,39,0,0,0,0,,0,5,8,36,191.3,0,9,17,46,140.6,836.3,0,0,0,4,0,0,0,2,750.9,47.2,9,0,13,25,76,140.6,residential,140.6,2648.6,0,5597763.0,federal_city,million+,СЗФО,north,1948243.0,122178.8,95000.0,True,True
6939.0,5478.0,"D. 96 B, PR-KT RIZHSKII   PSKOV G     ","Россия, Псков, Рижский проспект, 96",28.266838,57.806022,Россия,Псковская область,городской округ Псков,Псков,Рижский проспект,96,10.49,0.0117572991589082,False,True,True,True,True,True,True,True,False,True,False,False,False,456.2,0,140.1,2,109.8,1,1,184.4,2,64.7,2,30.9,6,84.8,13,,0,,,0,False,106.2,0,1,1,3,0,0,0,0,,0,0,0,0,,1.8,1,2,2,2,0,0,0,0,,0,0,0,1,696.5,679.0,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,6,438.5,10.2,1,2,4,4,0,0,0,0,,96.7,1,0,2,5,20,175.8,commercial,106.2,4208.0,0,,,,СЗФО,north,2646233.8571428573,114854.7,118966.66666666669,False,False
6940.0,5478.0,"D. 2, UL. MARSHALA ZHUKOV TOLYATTI G  ","Россия, Самарская область, Тольятти, улица Маршала Жукова, 2",49.307951,53.516462,Россия,Самарская область,городской округ Тольятти,Тольятти,улица Маршала Жукова,2,58.51,0.0448909858941303,True,False,False,False,False,True,True,False,True,True,False,False,False,671.8,0,142.9,4,266.9,1,2,149.9,1,274.2,2,60.9,6,39.6,16,,0,,,0,False,103.2,0,1,5,11,0,0,0,0,,0,0,0,0,,30.1,1,2,2,6,0,0,0,0,,0,0,0,0,,561.6,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,3,463.3,64.3,1,1,1,1,0,0,0,0,,20.0,6,0,0,0,0,,residential,463.3,7397.7,0,684709.0,city,large,ПФО,central,700000.0,87942.1,70000.0,False,False
6942.0,5478.0,"D. 18, UL. VOKZAL'NAYA    KUVANDYK G  ","Россия, Оренбургская область, Кувандык, Вокзальная улица, 18",57.349948,51.471527,Россия,Оренбургская область,Кувандыкский муниципальный округ,Кувандык,Вокзальная улица,18,15.4,-0.0757199485708904,False,False,False,False,False,False,True,False,False,False,False,False,False,,0,575.6,0,353.1,0,0,,0,662.7,0,315.6,0,597.8,0,,0,,,0,False,588.7,0,0,0,8,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,404.8,0,0,1,1,0,0,1,1,376.0,0,0,0,0,,1,8,14,64,84.6,212.3,0,1,1,1,0,0,0,1,647.0,130.1,0,1,9,15,68,84.6,unknown,,,0,,,,ПФО,central,610000.0,87942.1,70000.0,False,False
6943.0,5478.0,"D. 11, UL. STALEVAROV     CHELYABINSK ","Россия, Челябинск, улица Сталеваров, 11",61.403326,55.259874,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Сталеваров,11,39.26,-0.04743610405506,True,False,False,False,False,False,True,False,True,True,False,False,False,,0,139.7,3,17.0,3,1,517.8,0,72.8,3,178.6,12,173.2,3,0.0,0,0.0,0.0,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,73.8,1,2,2,2,0,0,0,0,,0,0,0,0,,280.2,0,1,1,2,346.1,0,0,1,2,0,0,0,0,,0,0,0,0,,1,2,5,16,41.4,620.4,0,0,0,3,0,0,0,0,1040.0,19.3,6,1,2,7,37,41.4,residential,41.4,,0,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6944.0,5478.0,"D. 11, UL. STALEVAROV     CHELYABINSK ","Россия, Челябинск, улица Сталеваров, 11",61.403326,55.259874,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Сталеваров,11,39.26,-0.0533570341298733,True,False,False,False,False,False,True,False,True,True,False,False,False,961.0,0,139.7,3,17.0,3,1,517.8,0,72.8,3,178.6,12,173.2,3,0.0,0,0.0,0.0,0,False,224.2,0,1,3,18,0,0,0,0,,0,0,0,0,,73.8,1,2,2,2,0,0,0,0,,0,0,0,0,,280.2,0,1,1,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,1,2,5,16,41.4,620.4,0,0,0,3,0,0,0,0,1040.0,19.3,6,1,2,7,37,41.4,commercial,224.2,11136.5,0,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6945.0,5478.0,"D. 11, UL. STALEVAROV     CHELYABINSK ","Россия, Челябинск, улица Сталеваров, 11",61.403326,55.259874,Россия,Челябинская область,Челябинский городской округ,Челябинск,улица Сталеваров,11,39.26,-0.0412810991252487,True,False,False,False,False,False,True,False,True,True,False,False,False,961.0,0,139.7,3,17.0,3,1,517.8,0,72.8,3,178.6,12,173.2,3,0.0,0,0.0,0.0,0,False,224.2,0,1,3,18,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,346.1,0,0,1,2,0,0,0,0,,0,0,0,0,,1,2,5,16,41.4,620.4,0,0,0,3,0,0,0,0,1040.0,19.3,6,1,2,7,37,41.4,commercial,224.2,11136.5,0,1189525.0,regional_capital,million+,УФО,ural,570000.0,128688.325,125000.0,False,False
6946.0,5478.0,"D. 33, PR-KT NIKOL'SKII   ARKHANGELSK ","Россия, Архангельск, Никольский проспект, 33",40.506177,64.57758,Россия,Архангельская область,городской округ Архангельск,Архангельск,Никольский проспект,33,1.84,0.0135873506575173,True,False,False,False,False,True,True,False,False,False,False,False,False,7.9,9,27.6,9,22.7,5,15,19.9,6,27.9,3,87.6,4,39.3,43,65.8,2,0.0,210.3,1,False,16.6,2,9,27,36,0,0,3,6,399.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,32.3,2,2,3,6,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,4,11,181.2,,0,0,0,0,0,0,0,0,,35.6,12,0,3,6,16,181.2,residential,181.2,2750.2,0,346312.0,regional_capital,medium,СЗФО,north,850000.0,114854.7,118966.66666666669,False,False
6947.0,5478.0,"D. 7, UL. MIRA            NOVODVINSK G","Россия, Архангельская область, Новодвинск, улица Мира, 7",40.790314,64.418682,Россия,Архангельская область,городской округ Новодвинск,Новодвинск,улица Мира,7,1.84,-0.0894017817033791,False,False,False,False,False,False,True,False,True,True,False,False,False,60.1,1,5.5,5,16.0,4,7,375.0,0,66.0,1,218.0,3,41.3,1,211.8,1,0.0,219.1,1,False,250.9,0,2,4,9,0,0,1,3,312.5,0,0,0,0,,190.5,0,4,8,15,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,1,697.2,0,0,0,0,,290.6,0,1,1,2,0,0,0,0,,,0,0,1,3,9,133.0,commercial,250.9,18450.1,0,,,,СЗФО,north,850000.0,114854.7,118966.66666666669,False,False
