id,atm_group,address,geo_address,geo_lon,geo_lat,country,province,area,locality,street,house,target,isTrain
7043.0,5478.0,"D. 8, UL. ZVEZDNAYA       BALASHIKHA G","Россия, Московская область, Балашиха, Звёздная улица, 8",37.955456,55.825487,Россия,Московская область,городской округ Балашиха,Балашиха,Звёздная улица,8,-0.0498446688257307,True
7044.0,5478.0,"D. 7, UL. NOVOBUL'VARNAYA CHITA G     ","Россия, Забайкальский край, Чита, Новобульварная улица, 7",113.519312,52.04215,Россия,Забайкальский край,городской округ Чита,Чита,Новобульварная улица,7,0.003501238698941,True
7045.0,5478.0,"D. 68, UL. OKTYABR'SKAYA  RZHEV G     ","Россия, Тверская область, Ржев, Никольская улица, 68",34.329729,56.243279,Россия,Тверская область,Ржевский муниципальный округ,Ржев,Никольская улица,68,-0.0429674915056037,True
7046.0,5478.0,"D. 7, UL. SKVORCOVA-STEPA TVER G      ","Россия, Тверь, улица Скворцова-Степанова, 7",35.887264,56.871158,Россия,Тверская область,городской округ Тверь,Тверь,улица Скворцова-Степанова,7,,False
7047.0,5478.0,"D. 47/102, UL. KOMINTERNA TVER G      ","Россия, Тверь, улица Коминтерна, 47/102",35.894595,56.836958,Россия,Тверская область,городской округ Тверь,Тверь,улица Коминтерна,47/102,-0.0720079963949933,True
7048.0,5478.0,"D. 64, PROEZD LIHACHEVSKI DOLGOPRUDNYY","Россия, Московская область, Долгопрудный, Лихачёвский проезд",37.51158,55.920961,Россия,Московская область,городской округ Долгопрудный,Долгопрудный,Лихачёвский проезд,64,-0.0299793389120025,True
7049.0,5478.0,"D. 1, SH. BORISOVSKOE     SERPUKHOV G ","Россия, Московская область, Серпухов, Борисовское шоссе, 1",37.426501,54.91752,Россия,Московская область,городской округ Серпухов,Серпухов,Борисовское шоссе,1,,False
7050.0,5478.0,"D. 37A, UL. BASMANNAYA NO MOSKVA G    ","Россия, Москва, Новая Басманная улица, 37А",37.669082,55.76997,Россия,Москва,,Москва,Новая Басманная улица,37А,-0.1140595362449792,True
7051.0,5478.0,"D. 28, PER. POSLEDNII     MOSKVA G    ","Россия, Москва, Последний переулок, 28",37.630625,55.769681,Россия,Москва,,Москва,Последний переулок,28,-0.0757403633911364,True
7052.0,5478.0,"D. 238, UL. FRUNZE        NOVOSIBIRSK ","Россия, Новосибирск, улица Фрунзе, 238",82.960674,55.039357,Россия,Новосибирская область,городской округ Новосибирск,Новосибирск,улица Фрунзе,238,-0.0359053834451675,True
7053.0,5478.0,"D. 16, PR-KT DZERZHINSKOG NOVOSIBIRSK ","Россия, Новосибирск, проспект Дзержинского, 16",82.96698,55.051133,Россия,Новосибирская область,городской округ Новосибирск,Новосибирск,проспект Дзержинского,16,-0.0827221573682995,True
7054.0,5478.0,"D. 120, UL. HUDAIBERDINA  STERLITAMAK ","Россия, Республика Башкортостан, Стерлитамак, улица Худайбердина, 120",55.940365,53.628576,Россия,Республика Башкортостан,городской округ Стерлитамак,Стерлитамак,улица Худайбердина,120,-0.046542641138859,True
7055.0,5478.0,"D. 47, UL. UHTOMSKOGO     RYBINSK G   ","Россия, Ярославская область, Рыбинск, улица Ухтомского, 47",38.868162,58.037679,Россия,Ярославская область,городской округ Рыбинск,Рыбинск,улица Ухтомского,47,,False
7056.0,5478.0,"D. 13B, UL. 9 MAYA        RYBINSK G   ","Россия, Ярославская область, Рыбинск, улица 9 Мая, 13Б",38.785391,58.051126,Россия,Ярославская область,городской округ Рыбинск,Рыбинск,улица 9 Мая,13Б,-0.1029697730762006,True
7057.0,5478.0,"D. 169, UL. LENINA        KIROV G     ","Россия, Киров, улица Ленина, 169",49.684058,58.578982,Россия,Кировская область,муниципальное образование Киров,Киров,улица Ленина,169,-0.0607762667573587,True
7058.0,5478.0,"D. 47, PR-KT TOLBUHINA    YAROSLAVL G ","Россия, Ярославль, проспект Толбухина, 47",39.858096,57.630597,Россия,Ярославская область,городской округ Ярославль,Ярославль,проспект Толбухина,47,-0.1297278807942453,True
7059.0,5478.0,"D. 55, UL. USSURIISKAYA   DALNERECHENS","Россия, Приморский край, Дальнереченск, Уссурийская улица, 55",133.724309,45.935124,Россия,Приморский край,Дальнереченский городской округ,Дальнереченск,Уссурийская улица,55,-0.0691063134249386,True
7060.0,5478.0,"D. 6, UL. POLETAEVA       VLADIVOSTOK ","Россия, Приморский край, Владивосток, улица Полетаева, 6Б",131.950074,43.21448,Россия,Приморский край,Владивостокский городской округ,Владивосток,улица Полетаева,6Б,0.025118551214262,True
7061.0,5478.0,"D. 25, UL. SPORTIVNAYA    NAKHODKA G  ","Россия, Приморский край, Находка, Спортивная улица, 25",132.853401,42.776282,Россия,Приморский край,Находкинский городской округ,Находка,Спортивная улица,25,-0.0467645739430098,True
7062.0,5478.0,"D. 5, UL. UNOSTI          BELOVO G    ","Россия, Кемеровская область — Кузбасс, Белово, улица Юности, 5",86.307518,54.418515,Россия,Кемеровская область — Кузбасс,Беловский городской округ,Белово,улица Юности,5,,False
7063.0,5478.0,"D. 1, UL. VODONASOSNAYA   KOMSOMOLSK-N","Россия, Хабаровский край, Комсомольск-на-Амуре, Водонасосная улица, 1",137.037134,50.605585,Россия,Хабаровский край,городской округ Комсомольск-на-Амуре,Комсомольск-на-Амуре,Водонасосная улица,1,-0.0137468073202567,True
7064.0,5478.0,"15A, UL. MIROSHNICHENKO   PARTIZANSK G","Россия, Приморский край, Партизанск, улица Мирошниченко, 15А",133.130604,43.151043,Россия,Приморский край,муниципальный округ Партизанск,Партизанск,улица Мирошниченко,15А,,False
7065.0,5478.0,"D. 114, UL. SOVETSKAYA    YURYUZAN G  ","Россия, Челябинская область, Катав-Ивановский муниципальный округ, Юрюзань, Советская улица, 114",58.409672,54.85007,Россия,Челябинская область,Катав-Ивановский муниципальный округ,Юрюзань,Советская улица,114,,False
7066.0,5478.0,"D. 117, PR-KT. LENINA     KEMEROVO G  ","Россия, Кемерово, проспект Ленина, 117",86.14672,55.344633,Россия,Кемеровская область — Кузбасс,Кемеровский городской округ,Кемерово,проспект Ленина,117,,False
7067.0,5478.0,"D. 33, PR-KT KUZNECKII    KEMEROVO G  ","Россия, Кемерово, Кузнецкий проспект, 33",86.064506,55.355787,Россия,Кемеровская область — Кузбасс,Кемеровский городской округ,Кемерово,Кузнецкий проспект,33,-0.0779616747395052,True
7068.0,5478.0,"D. 19, UL. GAGARINA       LENINSK-KUZN","Россия, Кемеровская область — Кузбасс, Ленинск-Кузнецкий, улица Гагарина, 19",86.144375,54.665463,Россия,Кемеровская область — Кузбасс,Ленинск-Кузнецкий муниципальный округ,Ленинск-Кузнецкий,улица Гагарина,19,,False
7069.0,5478.0,"D. 21D, UL. SVETLAYA      GRAMOTEINO P","Россия, Кемеровская область — Кузбасс, Беловский городской округ, посёлок городского типа Грамотеино, Светлая улица, 21",86.373832,54.497436,Россия,Кемеровская область — Кузбасс,Беловский городской округ,посёлок городского типа Грамотеино,Светлая улица,21,-0.085577458540832,True
7070.0,5478.0,"D. 54G, UL. PROMYSHLENNAY ULYANOVSK G ","Россия, Ульяновск, Промышленная улица, 54Г",48.303796,54.28315,Россия,Ульяновская область,городской округ Ульяновск,Ульяновск,Промышленная улица,54Г,,False
7071.0,5478.0,"D. 106A, UL. RYABIKOVA    ULYANOVSK G ","Россия, Ульяновск, улица Рябикова, 106А",48.284653,54.269918,Россия,Ульяновская область,городской округ Ульяновск,Ульяновск,улица Рябикова,106А,-0.0524809745960789,True
7072.0,5478.0,"D. 50, UL. STEPNAYA       PETROPAVLOVS","Россия, Камчатский край, Петропавловск-Камчатский, Степная улица, 50",158.737233,53.010115,Россия,Камчатский край,городской округ Петропавловск-Камчатский,Петропавловск-Камчатский,Степная улица,50,,False
7073.0,5478.0,"D. 127, UL. KALININA      BLAGOVESHCHE","Россия, Амурская область, Благовещенск, улица Калинина, 127",127.524577,50.278,Россия,Амурская область,городской округ Благовещенск,Благовещенск,улица Калинина,127,0.0202120507104967,True
7074.0,5478.0,"D. 130, UL. GOR'KOGO      BLAGOVESHCHE","Россия, Амурская область, Благовещенск, улица Горького, 130",127.544259,50.264799,Россия,Амурская область,городской округ Благовещенск,Благовещенск,улица Горького,130,-0.0956702606385888,True
7075.0,5478.0,"D. 5A, UL. TIMIRYAZEVA    IZHEVSK G   ","Россия, Удмуртская Республика, Ижевск, улица Тимирязева, 5А",53.243443,56.867656,Россия,Удмуртская Республика,городской округ Ижевск,Ижевск,улица Тимирязева,5А,,False
7076.0,5478.0,"D. 242, UL. OKTYABR'SKAYA KALACH-NA-DO","Россия, Волгоградская область, Калач-на-Дону, Октябрьская улица, 242А",43.536617,48.682358,Россия,Волгоградская область,Калачёвское городское поселение,Калач-на-Дону,Октябрьская улица,242А,-0.1109976639014707,True
7077.0,5478.0,"D. 154, UL. 50 LET OKTYAB BLAGOVESHCHE","Россия, Амурская область, Благовещенск, улица 50 лет Октября, 154",127.542813,50.29708,Россия,Амурская область,городской округ Благовещенск,Благовещенск,улица 50 лет Октября,154,-0.0201336061298849,True
7078.0,5478.0,"D. 43, PR-KT LENINA       SEVERODVINSK","Россия, Архангельская область, Северодвинск, проспект Ленина, 43",39.832665,64.5554,Россия,Архангельская область,муниципальный округ Северодвинск,Северодвинск,проспект Ленина,43,-0.0550584698529629,True
7079.0,5478.0,"D. 15A, UL. SHKOTOVA      KHABAROVSK G","Россия, Хабаровск, улица Шкотова, 15А",135.130756,48.469042,Россия,Хабаровский край,городской округ Хабаровск,Хабаровск,улица Шкотова,15А,0.0367527133942748,True
7080.0,5478.0,"D. 10A, UL. PIONERSKAYA   KHABAROVSK G","Россия, Хабаровск, Пионерская улица, 10А",135.089677,48.458832,Россия,Хабаровский край,городской округ Хабаровск,Хабаровск,Пионерская улица,10А,0.0454389137144865,True
7081.0,5478.0,"D. 22, UL. TASHKENTSKAYA  KHABAROVSK G","Россия, Хабаровск, Ташкентская улица, 22",135.090081,48.36865,Россия,Хабаровский край,городской округ Хабаровск,Хабаровск,Ташкентская улица,22,-0.0927451394749886,True
7082.0,5478.0,"D. 7, UL. VERY SOLOMINOI  NOVOKUZNETSK","Россия, Кемеровская область — Кузбасс, Новокузнецк, улица Веры Соломиной, 7",87.054468,53.748065,Россия,Кемеровская область — Кузбасс,Новокузнецкий городской округ,Новокузнецк,улица Веры Соломиной,7,-0.0819343074166963,True
7083.0,5478.0,"KORP. 130, GORODOK VOENNY PENZA G     ","Россия, Пенза, Военный городок, 130",44.985833,53.177586,Россия,Пензенская область,городской округ Пенза,Пенза,,130,0.0555318024082748,True
7084.0,5478.0,"D. 7, UL. KIROVA          OMSK G      ","Россия, Омск, улица Кирова, 7",73.41841,54.949011,Россия,Омская область,городской округ Омск,Омск,улица Кирова,7,,False
7085.0,5478.0,"D. 75, UL. DOVATORCEV     STAVROPOL G ","Россия, Ставрополь, улица Доваторцев, 75",41.922641,44.995055,Россия,Ставропольский край,городской округ Ставрополь,Ставрополь,улица Доваторцев,75,0.0007289695063664,True
7086.0,5478.0,"D. 37, UL. PIROGOVA       YAROSLAVL G ","Россия, Ярославль, жилой район Липовая Гора, улица Пирогова, 37",39.933115,57.551784,Россия,Ярославская область,городской округ Ярославль,Ярославль,улица Пирогова,37,-0.0381034298622336,True
7087.0,5478.0,"D. 24A, B-R KOMAROVA      ROSTOV-NA-DO","Россия, Ростов-на-Дону, микрорайон Северный, бульвар Комарова, 24А",39.706685,47.288719,Россия,Ростовская область,городской округ Ростов-на-Дону,Ростов-на-Дону,бульвар Комарова,24А,,False
7088.0,5478.0,"D. 140, PR-KT MOSKOVSKII  NABEREZHNYE ","Россия, Республика Татарстан (Татарстан), городской округ Набережные Челны, Набережные Челны, Московский проспект, 140",52.44406,55.748498,Россия,Республика Татарстан (Татарстан),городской округ Набережные Челны,Набережные Челны,Московский проспект,140,,False
7089.0,5478.0,"D. 20, UL. LENINA         KIROV G     ","Россия, Киров, улица Ленина, 20",49.680779,58.611119,Россия,Кировская область,муниципальное образование Киров,Киров,улица Ленина,20,0.0258639162682995,True
7090.0,5478.0,"D. 10, UL. NABEREZHNAYA   VLADIVOSTOK ","Россия, Приморский край, Владивосток, Набережная улица, 10",131.875639,43.113969,Россия,Приморский край,Владивостокский городской округ,Владивосток,Набережная улица,10,,False
7091.0,5478.0,"D. 12B, UL. HIMIKOV       OMSK G      ","Россия, Омск, улица Химиков, 12Б",73.290301,55.036262,Россия,Омская область,городской округ Омск,Омск,улица Химиков,12Б,,False
7092.0,5478.0,"D. 120, UL. SOVETSKAYA    KOSTROMA G  ","Россия, Кострома, Советская улица, 120",40.965117,57.758763,Россия,Костромская область,городской округ Кострома,Кострома,Советская улица,120,-0.1338915635509596,True
7093.0,5478.0,"D. 43, PR-KT LENINA       IVANOVO G   ","Россия, Иваново, проспект Ленина, 43",40.970498,57.0117,Россия,Ивановская область,городской округ Иваново,Иваново,проспект Ленина,43,,False
7094.0,5478.0,"D. 28A, UL. SMIRNICKOI    SYZRAN G    ","Россия, Самарская область, Сызрань, улица Смирницкой, 28А",48.469985,53.167579,Россия,Самарская область,городской округ Сызрань,Сызрань,улица Смирницкой,28А,-0.0607992508868,True
7095.0,5478.0,"D. 63, UL. KOMSOMOL'SKAYA MOSKALENKI R","Россия, Омская область, рабочий посёлок Москаленки, Комсомольская улица, 63",71.935291,54.939077,Россия,Омская область,Москаленский район,рабочий посёлок Москаленки,Комсомольская улица,63,0.0283129060824569,True
7096.0,5478.0,"D. 168/2, UL. 24 SEVERNAY OMSK G      ","Россия, Омск, 24-я Северная улица, 168/2",73.377662,55.023011,Россия,Омская область,городской округ Омск,Омск,24-я Северная улица,168/2,,False
7097.0,5478.0,"D. 94, PER. YADRINCEVA    BARNAUL G   ","Россия, Алтайский край, Барнаул, переулок Ядринцева, 94",83.763894,53.336742,Россия,Алтайский край,городской округ Барнаул,Барнаул,переулок Ядринцева,94,-0.0766050935341908,True
7098.0,5478.0,"D. 32, UL. MURAV'EVA AMUR KHABAROVSK G","Россия, Хабаровск, улица Муравьёва-Амурского, 32",135.065386,48.476723,Россия,Хабаровский край,городской округ Хабаровск,Хабаровск,улица Муравьёва-Амурского,32,,False
7099.0,5478.0,"D. 223, TRAKT PAVLOVSKII  BARNAUL G   ","Россия, Алтайский край, Барнаул, Павловский тракт, 223",83.705494,53.34071,Россия,Алтайский край,городской округ Барнаул,Барнаул,Павловский тракт,223,-0.0208830474928683,True
7100.0,5478.0,"D. 19, UL. VYSOTNAYA      KRASNOYARSK ","Россия, Красноярск, Высотная улица, 19",92.78262,56.024355,Россия,Красноярский край,городской округ Красноярск,Красноярск,Высотная улица,19,,False
7101.0,5478.0,"D. 17A, UL. STUDENCHESKAY BELGOROD G  ","Россия, Белгород, Студенческая улица, 17А",36.575095,50.619686,Россия,Белгородская область,муниципальное образование Белгород,Белгород,Студенческая улица,17А,-0.1065148455808118,True
7102.0,5478.0,"2A, PR-KT VRACHA SUROVA   ULYANOVSK G ","Россия, Ульяновск, проспект Врача Сурова, 2А",48.59883,54.383945,Россия,Ульяновская область,городской округ Ульяновск,Ульяновск,проспект Врача Сурова,2А,,False
7103.0,5478.0,"D. 8, UL. MARII MAKSAKOVO ASTRAKHAN G ","Россия, Астрахань, улица Марии Максаковой, 8/3/14",48.044318,46.364209,Россия,Астраханская область,городской округ Астрахань,Астрахань,улица Марии Максаковой,8/3/14,0.0199558667350836,True
7104.0,5478.0,"D. 72, UL. SHISHKOVA      VORONEZH G  ","Россия, Воронеж, улица Шишкова, 72",39.197718,51.702601,Россия,Воронежская область,городской округ Воронеж,Воронеж,улица Шишкова,72,0.0178986265653603,True
7105.0,5478.0,"D. 8, UL. PUSHKINSKAYA    VORONEZH G  ","Россия, Воронеж, Пушкинская улица, 8",39.196119,51.662535,Россия,Воронежская область,городской округ Воронеж,Воронеж,Пушкинская улица,8,-0.0775372371352316,True
7106.0,5478.0,"D. 34, UL. PROFESSORA BAR KALININGRAD ","Россия, Калининград, улица Профессора Баранова, 34",20.506202,54.721208,Россия,Калининградская область,городской округ Калининград,Калининград,улица Профессора Баранова,34,-0.0789186460899072,True
7107.0,5478.0,"2, PR-KT UNIVERSITETSKII  VOLGOGRAD G ","Россия, Волгоград, Университетский проспект, 2",44.449745,48.685576,Россия,Волгоградская область,городской округ Волгоград,Волгоград,Университетский проспект,2,-0.0557354477060816,True
7108.0,5478.0,"D. 12, UL. RABOCHEGO SHTA IRKUTSK G   ","Россия, Иркутск, улица Рабочего Штаба, 12",104.298761,52.302933,Россия,Иркутская область,муниципальное образование Иркутск,Иркутск,улица Рабочего Штаба,12,,False
7109.0,5478.0,"D. 94, UL. KARLA LIBKNEHT IRKUTSK G   ","Россия, Иркутск, улица Карла Либкнехта, 94",104.308014,52.280481,Россия,Иркутская область,муниципальное образование Иркутск,Иркутск,улица Карла Либкнехта,94,-0.0459976788752421,True
7110.0,5478.0,"D. 13, UL. PUZAKOVA       TULA G      ","Россия, Тула, улица Пузакова, 13",37.615093,54.219842,Россия,Тульская область,городской округ Тула,Тула,улица Пузакова,13,-0.0509808743513167,True
7112.0,5478.0,"D. 20, UL. KIROVA         TULA G      ","Россия, Тула, улица Кирова, 20",37.649427,54.199511,Россия,Тульская область,городской округ Тула,Тула,улица Кирова,20,-0.1048458783277086,True
7113.0,5478.0,"D. 7, UL. KAULYA          TULA G      ","Россия, Тула, улица Кауля, 7",37.635,54.178797,Россия,Тульская область,городской округ Тула,Тула,улица Кауля,7,-0.0618129141129888,True
7114.0,5478.0,"D. 8, UL. FRUNZE          TULA G      ","Россия, Тула, улица Фрунзе, 8",37.590012,54.195387,Россия,Тульская область,городской округ Тула,Тула,улица Фрунзе,8,-0.0543901793983358,True
7115.0,5478.0,"D. 91, UL. OKTYABR'SKAYA  TULA G      ","Россия, Тула, Октябрьская улица, 91",37.625298,54.216947,Россия,Тульская область,городской округ Тула,Тула,Октябрьская улица,91,-0.0586377701559504,True
7116.0,5478.0,"125, UL. AKSAKOVA         KALININGRAD ","Россия, Калининград, улица Аксакова, 125",20.579137,54.711712,Россия,Калининградская область,городской округ Калининград,Калининград,улица Аксакова,125,-0.0582568870656895,True
7117.0,5478.0,"D. 120, UL. GAIDARA       KALININGRAD ","Россия, Калининград, улица Гайдара, 120",20.505008,54.743307,Россия,Калининградская область,городской округ Калининград,Калининград,улица Гайдара,120,-0.0049362342129282,True
7118.0,5478.0,"D. 9, UL. 9 APRELYA       KALININGRAD ","Россия, Калининград, улица 9 Апреля, 9",20.522327,54.715909,Россия,Калининградская область,городской округ Калининград,Калининград,улица 9 Апреля,9,,False
7119.0,5478.0,"D. 137, UL. BARRIKAD      IRKUTSK G   ","Россия, Иркутск, улица Баррикад, 137",104.330005,52.291598,Россия,Иркутская область,муниципальное образование Иркутск,Иркутск,улица Баррикад,137,-0.0293136590683617,True
7120.0,5478.0,"D. 250/1, UL. BAIKAL'SKAY IRKUTSK G   ","Россия, Иркутск, Байкальская улица, 250/1",104.336616,52.254401,Россия,Иркутская область,муниципальное образование Иркутск,Иркутск,Байкальская улица,250/1,-0.0503814336083039,True
7121.0,5478.0,"D. 46, UL. 30 LET POBEDY  SURGUT G    ","Россия, Ханты-Мансийский автономный округ — Югра, Сургут, улица 30 лет Победы, 46",73.43343,61.253944,Россия,Ханты-Мансийский автономный округ — Югра,городской округ Сургут,Сургут,улица 30 лет Победы,46,,False
7122.0,5478.0,"D. 11, UL. NIKOLAEVSKII P YUZHNYY GORO","Россия, Самарская область, Волжский район, сельское поселение Лопатино, посёлок Придорожный, микрорайон Южный Город, квартал Южный Город-1, Николаевский проспект, 11",50.158709,53.11707,Россия,Самарская область,сельское поселение Лопатино,посёлок Придорожный,Николаевский проспект,11,-0.0529731798141855,True
7123.0,5478.0,"D. 27, UL. KOSMONAVTOV    VORONEZH G  ","Россия, Воронеж, улица Космонавтов, 27",39.159908,51.656065,Россия,Воронежская область,городской округ Воронеж,Воронеж,улица Космонавтов,27,-0.032454137886514,True
7124.0,5478.0,"D. 1, UL. ZAGORODNAYA     GURYEVSK G  ","Россия, Калининградская область, Гурьевск, Загородная улица, 1",20.593734,54.776436,Россия,Калининградская область,Гурьевский муниципальный округ,Гурьевск,Загородная улица,1,-0.0827922491767007,True
7125.0,5478.0,"D. 34, UL. BEKLEMISHEVA   UZLOVAYA G  ","Россия, Тульская область, Узловая, улица Беклемищева, 34",38.157163,53.982242,Россия,Тульская область,городское поселение Узловая,Узловая,улица Беклемищева,34,-0.0150864932738144,True
7126.0,5478.0,"D. 5, UL. LENINA          LENINSK-KUZN","Россия, Кемеровская область — Кузбасс, Ленинск-Кузнецкий, улица Ленина, 5А",86.148157,54.663089,Россия,Кемеровская область — Кузбасс,Ленинск-Кузнецкий муниципальный округ,Ленинск-Кузнецкий,улица Ленина,5А,-0.0564706816464098,True
7127.0,5478.0,"D. 359, UL. ROZY LUKSEMBU IRKUTSK G   ","Россия, Иркутск, улица Розы Люксембург, 359",104.141933,52.360091,Россия,Иркутская область,муниципальное образование Иркутск,Иркутск,улица Розы Люксембург,359,-0.0584396562775701,True
7128.0,5478.0,"D. 250/1, UL. BAIKAL'SKAY IRKUTSK G   ","Россия, Иркутск, Байкальская улица, 250/1",104.336616,52.254401,Россия,Иркутская область,муниципальное образование Иркутск,Иркутск,Байкальская улица,250/1,-0.1131093703139556,True
7129.0,5478.0,"D. 6, LIT. A, PL. PRIVOKZ MURINO P    ","Россия, Ленинградская область, Всеволожский район, Мурино, Привокзальная площадь, 6",30.442701,60.050327,Россия,Ленинградская область,Муринское городское поселение,Мурино,Привокзальная площадь,6,0.0267059602439154,True
7130.0,5478.0,"D. 2, LIT. A, PL. VOSSTAN SANKT-PETERB","Россия, Санкт-Петербург, площадь Восстания, 2",30.360532,59.93158,Россия,Санкт-Петербург,,Санкт-Петербург,площадь Восстания,2,,False
7131.0,5478.0,"D. 2, LIT. A, PL. SENNAYA SANKT-PETERB","Россия, Санкт-Петербург, Сенная площадь, 2",30.320458,59.927058,Россия,Санкт-Петербург,,Санкт-Петербург,Сенная площадь,2,-0.0178705477477934,True
7132.0,5478.0,"D. 28, LIT. A, PR-KT MOSK SANKT-PETERB","Россия, Санкт-Петербург, Московский проспект, 28",30.318698,59.916487,Россия,Санкт-Петербург,район Коммунарка,Санкт-Петербург,Московский проспект,28,-0.0449584783534992,True
7133.0,5478.0,"D. 2, LIT. A, PL. STACHEK SANKT-PETERB","Россия, Санкт-Петербург, площадь Стачек, 2",30.274932,59.90117,Россия,Санкт-Петербург,,Санкт-Петербург,площадь Стачек,2,-0.0651276239277776,True
7134.0,5478.0,"D. 4, UL. STROITELEI      VYAZMA G    ","Россия, Смоленская область, Вязьма, улица Строителей, 4",34.312913,55.21748,Россия,Смоленская область,Вяземский муниципальный округ,Вязьма,улица Строителей,4,-0.1450012314747548,True
7135.0,5478.0,"D. 10, PL. TRUDA          VOLZHSKIY G ","Россия, Волгоградская область, Волжский, площадь Труда, 10",44.780487,48.783467,Россия,Волгоградская область,городской округ Волжский,Волжский,площадь Труда,10,-0.066983972637742,True
7136.0,5478.0,"D. 60, PR-KT NAHODKINSKII NAKHODKA G  ","Россия, Приморский край, Находка, Находкинский проспект, 60",132.873021,42.797674,Россия,Приморский край,Находкинский городской округ,Находка,Находкинский проспект,60,-0.0637309011551673,True
7137.0,5478.0,"D. 2, UL. MOSKOVSKAYA     KAZAN G     ","Россия, Республика Татарстан (Татарстан), Казань, Московская улица, 2",49.101482,55.792473,Россия,Республика Татарстан (Татарстан),городской округ Казань,Казань,Московская улица,2,-0.0721698039816667,True
7138.0,5478.0,"D. 1A, UL. NIKOL'SKAYA    MAYSKIY RP  ","Россия, Хабаровский край, Советско-Гаванский район, рабочий посёлок Майский, Никольская улица, 1А",140.208448,48.998032,Россия,Хабаровский край,городское поселение Майский,рабочий посёлок Майский,Никольская улица,1А,0.0707882480032154,True
7139.0,5478.0,"D. 1, SH. OSTASHKOVSKOE   MYTISHCHI G ","Россия, Московская область, Мытищи, Осташковское шоссе, 1",37.668201,55.899361,Россия,Московская область,городской округ Мытищи,Мытищи,Осташковское шоссе,1,-0.0129671835145334,True
7140.0,5478.0,"D. 42, UL. MAYAKOVSKOGO   IZHEVSK G   ","Россия, Удмуртская Республика, Ижевск, улица Маяковского, 42",53.204097,56.812172,Россия,Удмуртская Республика,городской округ Ижевск,Ижевск,улица Маяковского,42,-0.0826171962193389,True
7141.0,5478.0,"D. 22, UL. NEKRASOVA      USSURIYSK G ","Россия, Приморский край, Уссурийск, улица Некрасова, 22",131.953954,43.789054,Россия,Приморский край,Уссурийский городской округ,Уссурийск,улица Некрасова,22,0.0643394204521695,True
7142.0,5478.0,"D. 119B, UL. KIEVSKAYA    KALININGRAD ","Россия, Калининград, Киевская улица, 119Б",20.468231,54.681196,Россия,Калининградская область,городской округ Калининград,Калининград,Киевская улица,119Б,-0.0111400069446434,True
7143.0,5478.0,"D. 50 B, UL. PERMYAKOVA   TYUMEN G    ","Россия, Тюмень, улица Пермякова, 50",65.5791,57.119385,Россия,Тюменская область,городской округ Тюмень,Тюмень,улица Пермякова,50,0.0032397463968148,True
7144.0,5478.0,"1/3, PR-KT CHEKISTOV      KRASNODAR G ","Россия, Краснодар, микрорайон Юбилейный, проспект Чекистов, 1/3",38.905658,45.027635,Россия,Краснодарский край,городской округ Краснодар,Краснодар,проспект Чекистов,1/3,-0.0445754658123516,True
7145.0,5478.0,"D. 10, LIT. A, UL. BABUSH SANKT-PETERB","Россия, Санкт-Петербург, улица Бабушкина, 10А",30.423262,59.896856,Россия,Санкт-Петербург,,Санкт-Петербург,улица Бабушкина,10А,-0.0181704974729147,True
7146.0,5478.0,"D. 1, SH. NEFTEUGANSKOE   SURGUT G    ","Россия, Ханты-Мансийский автономный округ — Югра, Сургут, Нефтеюганское шоссе, 1",73.365248,61.277526,Россия,Ханты-Мансийский автономный округ — Югра,городской округ Сургут,Сургут,Нефтеюганское шоссе,1,,False
7147.0,5478.0,"9, UL. KRYLOVA            GRYAZI G    ","Россия, Липецкая область, Грязи, улица Крылова, 9",39.968122,52.489261,Россия,Липецкая область,городское поселение Грязи,Грязи,улица Крылова,9,-0.0839865117010768,True
7148.0,5478.0,"D. 74, UL. SOVETSKAYA 2-Y TAGANROG G  ","Россия, Ростовская область, Таганрог, 2-я Советская улица, 74",38.876687,47.229421,Россия,Ростовская область,городской округ Таганрог,Таганрог,2-я Советская улица,74,-0.0816590641116618,True
7149.0,5478.0,"D. 58, LIT. A, SH. GOSTIL PETERGOF G  ","Россия, Санкт-Петербург, Петергоф, Гостилицкое шоссе, 58",29.828101,59.869494,Россия,Санкт-Петербург,Петродворцовый район,Петергоф,Гостилицкое шоссе,58,-0.0714973289452319,True
7150.0,5478.0,"D. 29, PR-KT KOROLEVA     ROSTOV-NA-DO","Россия, Ростов-на-Дону, проспект Королёва, 29",39.722379,47.298057,Россия,Ростовская область,городской округ Ростов-на-Дону,Ростов-на-Дону,проспект Королёва,29,-0.1056736764980781,True
7151.0,5478.0,"D. 128, PR-KT SHOLOHOVA   ROSTOV-NA-DO","Россия, Ростов-на-Дону, проспект Шолохова, 128",39.765256,47.242197,Россия,Ростовская область,городской округ Ростов-на-Дону,Ростов-на-Дону,проспект Шолохова,128,,False
7152.0,5478.0,"D. 5, LIT. A, UL. BOTKINS SANKT-PETERB","Россия, Санкт-Петербург, Боткинская улица, 5",30.3549,59.958665,Россия,Санкт-Петербург,Суземское городское поселение,Санкт-Петербург,Боткинская улица,5,-0.0466418099728881,True
7153.0,5478.0,"SOOR.1, LIT.A, PL. SENNAY SANKT-PETERB","Россия, Санкт-Петербург, Сенная площадь, 1",30.318842,59.927942,Россия,Санкт-Петербург,городской округ Нижний Новгород,Санкт-Петербург,Сенная площадь,1,,False
