atm_id,atm_lat,atm_lon,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_dist_m,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_name,nearest_markets_dist_m,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_dist_m,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_dist_m,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_name,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_name,city_center_dist_m,is_city_center
6920.0,53.001152,36.140643,91.9,1,2,3,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,2,8,212.2,63.7,1,2,2,3,0,0,0,0,,55.2,2,0,1,2,10,,212.2,residential,212.2,Орёл,4728.2,0
6921.0,55.151518,61.390813,53.7,1,6,17,75,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,481.1,0,0,1,3,965.6,0,0,0,1,0,0,0,0,,0,0,0,0,,0,2,5,36,209.6,141.2,0,1,1,4,0,0,0,0,1015.3,11.4,26,0,4,13,73,,153.4,commercial,153.4,Челябинск,1191.1,1
6922.0,55.144068,61.414654,301.5,0,0,7,17,0,0,0,0,,0,0,0,0,,456.6,0,0,1,7,0,0,0,0,,0,0,0,2,Строительный рынок «Станционный»,597.3,575.7,0,0,0,2,45.6,1,2,6,10,0,0,0,0,,0,2,2,2,222.4,0,0,0,0,,664.0,0,0,0,7,0,0,1,1,395.5,65.9,4,2,8,21,77,,48.2,residential,48.2,Челябинск,1917.9,0
6923.0,55.144068,61.414654,,0,0,0,0,0,0,0,0,,0,0,1,1,316.7,456.6,0,0,1,7,0,0,0,0,,0,0,0,2,Строительный рынок «Станционный»,597.3,575.7,0,0,0,2,45.6,1,2,6,10,0,0,1,1,368.3,0,2,2,2,222.4,1,4,11,26,48.2,664.0,0,0,0,7,0,0,1,1,395.5,65.9,4,0,0,0,0,,,residential,48.2,Челябинск,1917.9,0
6924.0,55.144068,61.414654,301.5,0,0,7,17,0,0,0,0,,0,0,1,1,316.7,456.6,0,0,1,7,0,0,0,0,,0,0,0,2,Строительный рынок «Станционный»,597.3,575.7,0,0,0,2,45.6,1,2,6,10,0,0,1,1,368.3,0,2,2,2,222.4,1,4,11,26,48.2,664.0,0,0,0,7,0,0,0,0,,65.9,4,2,8,21,77,,48.2,residential,48.2,Челябинск,1917.9,0
6929.0,55.151518,61.390813,53.7,1,6,17,75,0,0,0,0,,0,0,0,0,,234.6,0,2,3,9,0,0,0,0,,0,0,0,0,,,481.1,0,0,1,3,965.6,0,0,0,1,0,0,0,0,,0,0,0,0,,0,2,5,36,209.6,141.2,0,1,1,4,0,0,0,0,,11.4,26,0,4,13,73,,153.4,commercial,153.4,Челябинск,1191.1,1
6930.0,55.144068,61.414654,301.5,0,0,7,17,0,0,0,0,,0,0,1,1,316.7,456.6,0,0,1,7,0,0,0,0,,0,0,0,2,Строительный рынок «Станционный»,597.3,,0,0,0,0,45.6,1,2,6,10,0,0,1,1,368.3,0,2,2,2,222.4,1,4,11,26,48.2,664.0,0,0,0,7,0,0,1,1,395.5,,0,2,8,21,77,,48.2,residential,48.2,Челябинск,1917.9,0
6931.0,55.151518,61.390813,53.7,1,6,17,75,0,0,0,0,,0,0,0,0,,234.6,0,2,3,9,0,0,0,0,,0,0,0,0,,,481.1,0,0,1,3,965.6,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,141.2,0,1,1,4,0,0,0,0,1015.3,11.4,26,0,0,0,0,,,commercial,153.4,Челябинск,1191.1,1
6932.0,55.151518,61.390813,,0,0,0,0,0,0,0,0,,0,0,0,0,,234.6,0,2,3,9,0,0,0,0,,0,0,0,0,,,481.1,0,0,1,3,965.6,0,0,0,1,0,0,0,0,,0,0,0,0,,0,2,5,36,209.6,141.2,0,1,1,4,0,0,0,0,1015.3,11.4,26,0,4,13,73,,153.4,commercial,153.4,Челябинск,1191.1,1
6933.0,53.243098,50.233961,100.4,0,6,6,19,0,0,0,1,905.5,0,0,0,0,,305.1,0,0,1,6,0,0,0,0,,0,0,0,0,,,849.1,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,5,484.0,688.1,0,0,0,4,0,0,0,0,,,0,0,1,2,8,,164.8,commercial,164.8,Самара,10305.7,0
6934.0,53.243098,50.233961,100.4,0,6,6,19,0,0,0,1,905.5,0,0,0,0,,305.1,0,0,1,6,0,0,0,0,,0,0,0,0,,,849.1,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,5,484.0,688.1,0,0,0,4,0,0,0,5,585.6,162.9,0,0,0,0,0,,,commercial,164.8,,,0
6935.0,53.243098,50.233961,,0,0,0,0,0,0,0,1,905.5,0,0,0,0,,305.1,0,0,1,6,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,5,484.0,688.1,0,0,0,4,0,0,0,5,585.6,162.9,0,0,1,2,8,,164.8,commercial,100.4,Самара,10305.7,0
6936.0,59.94577,30.27097,84.4,1,17,33,132,0,0,1,2,378.7,0,0,0,0,,17.1,2,6,17,52,0,0,0,0,,0,0,0,0,,,458.4,0,0,1,9,89.4,1,5,8,39,0,0,1,1,379.0,0,5,8,36,191.3,0,9,17,46,140.6,836.3,0,0,0,4,0,0,0,2,750.9,47.2,9,0,13,25,76,,140.6,residential,140.6,,,0
6937.0,59.94577,30.27097,,0,0,0,0,0,0,1,2,378.7,0,0,0,1,528.8,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,89.4,1,5,8,39,0,0,0,0,,0,5,8,36,191.3,0,9,17,46,140.6,836.3,0,0,0,4,0,0,0,2,750.9,47.2,9,0,13,25,76,,140.6,residential,140.6,Санкт-Петербург,2648.6,0
6939.0,57.806022,28.266838,106.2,0,1,1,3,0,0,0,0,,0,0,0,0,,1.8,1,2,2,2,0,0,0,0,,0,0,0,1,,696.5,679.0,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,6,438.5,10.2,1,2,4,4,0,0,0,0,,96.7,1,0,2,5,20,Татнефть,175.8,commercial,106.2,Псков,4208.0,0
6940.0,53.516462,49.307951,103.2,0,1,5,11,0,0,0,0,,0,0,0,0,,30.1,1,2,2,6,0,0,0,0,,0,0,0,0,,,561.6,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,3,463.3,64.3,1,1,1,1,0,0,0,0,,20.0,6,0,0,0,0,,,residential,463.3,Тольятти,7397.7,0
6942.0,51.471527,57.349948,588.7,0,0,0,8,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,404.8,0,0,1,1,0,0,1,1,376.0,0,0,0,0,,1,8,14,64,84.6,212.3,0,1,1,1,0,0,0,1,647.0,130.1,0,1,9,15,68,,84.6,,,,,0
6943.0,55.259874,61.403326,,0,0,0,0,0,0,0,0,,0,0,0,0,,73.8,1,2,2,2,0,0,0,0,,0,0,0,0,,,280.2,0,1,1,2,346.1,0,0,1,2,0,0,0,0,,0,0,0,0,,1,2,5,16,41.4,620.4,0,0,0,3,0,0,0,0,1040.0,19.3,6,1,2,7,37,,41.4,residential,41.4,,,0
6944.0,55.259874,61.403326,224.2,0,1,3,18,0,0,0,0,,0,0,0,0,,73.8,1,2,2,2,0,0,0,0,,0,0,0,0,,,280.2,0,1,1,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,1,2,5,16,41.4,620.4,0,0,0,3,0,0,0,0,1040.0,19.3,6,1,2,7,37,,41.4,commercial,224.2,Челябинск,11136.5,0
6945.0,55.259874,61.403326,224.2,0,1,3,18,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,346.1,0,0,1,2,0,0,0,0,,0,0,0,0,,1,2,5,16,41.4,620.4,0,0,0,3,0,0,0,0,1040.0,19.3,6,1,2,7,37,,41.4,commercial,224.2,Челябинск,11136.5,0
6946.0,64.57758,40.506177,16.6,2,9,27,36,0,0,3,6,399.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,32.3,2,2,3,6,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,4,11,181.2,,0,0,0,0,0,0,0,0,,35.6,12,0,3,6,16,"ЖК ""Аврора""",181.2,residential,181.2,Архангельск,2750.2,0
6947.0,64.418682,40.790314,250.9,0,2,4,9,0,0,1,3,312.5,0,0,0,0,,190.5,0,4,8,15,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,1,697.2,0,0,0,0,,290.6,0,1,1,2,0,0,0,0,,,0,0,1,3,9,,133.0,commercial,250.9,Архангельск,18450.1,0
6952.0,51.528413,45.982999,333.9,0,0,2,3,0,0,0,0,,0,0,0,0,,191.7,0,2,5,12,0,0,0,0,,0,0,0,0,,,628.7,0,0,0,2,693.1,0,0,0,1,0,0,0,0,,0,0,0,2,728.2,0,0,0,0,,300.4,0,0,1,4,0,0,0,0,,115.0,0,0,0,0,0,,,residential,110.3,,,0
6953.0,51.528413,45.982999,333.9,0,0,2,3,0,0,0,0,,0,0,0,0,,191.7,0,2,5,12,0,0,0,0,,0,0,0,0,,,,0,0,0,0,693.1,0,0,0,1,0,0,0,0,,0,0,0,2,728.2,0,0,0,0,,300.4,0,0,1,4,0,0,0,0,,115.0,0,0,5,19,140,,110.3,residential,110.3,Саратов,2060.5,0
6954.0,51.528413,45.982999,333.9,0,0,2,3,0,0,0,0,,0,0,0,0,,191.7,0,2,5,12,0,0,0,0,,0,0,0,0,,,,0,0,0,0,693.1,0,0,0,1,0,0,0,0,,0,0,0,2,728.2,0,4,11,106,110.3,300.4,0,0,1,4,0,0,0,0,,115.0,0,0,5,19,140,,110.3,residential,110.3,Саратов,2060.5,0
6955.0,51.528413,45.982999,333.9,0,0,2,3,0,0,0,0,,0,0,0,0,,191.7,0,2,5,12,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,2,728.2,0,4,11,106,110.3,300.4,0,0,1,4,0,0,0,0,,115.0,0,0,5,19,140,,110.3,residential,110.3,Саратов,2060.5,0
6960.0,51.659551,39.199883,57.2,10,55,95,200,0,0,1,1,322.1,0,0,0,0,,394.6,0,0,2,26,0,0,0,0,,0,0,1,3,Центральный рынок,420.8,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,2,7,262.3,0,7,31,128,131.9,,0,0,0,0,0,1,1,6,131.4,32.4,4,0,8,43,152,,131.9,commercial,57.2,Воронеж,126.3,1
6961.0,51.659551,39.199883,57.2,10,55,95,200,0,0,1,1,322.1,0,0,0,0,,394.6,0,0,2,26,0,0,0,0,,0,0,1,3,Центральный рынок,420.8,579.7,0,0,0,4,110.2,0,3,7,11,0,0,0,0,,0,1,2,7,262.3,0,7,31,128,131.9,,0,0,0,0,0,0,0,0,,32.4,4,0,8,43,152,,131.9,commercial,57.2,,,0
6962.0,56.329198,37.510906,228.8,0,1,1,6,0,0,0,0,,0,0,0,0,,817.7,0,0,0,3,0,0,0,0,,0,0,0,0,,,391.0,0,0,4,4,,0,0,0,0,0,0,0,1,933.5,0,0,0,1,763.7,0,0,0,0,,396.3,0,0,1,1,0,0,0,0,,,0,2,10,27,67,,57.0,commercial,228.8,Сергиев Посад,37634.9,0
6963.0,56.329198,37.510906,,0,0,0,0,0,0,0,0,,0,0,0,0,,817.7,0,0,0,3,0,0,0,0,,0,0,0,0,,,391.0,0,0,4,4,,0,0,0,0,0,0,0,1,933.5,0,0,0,1,763.7,2,10,27,65,57.0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,residential,57.0,Сергиев Посад,37634.9,0
6964.0,53.967383,38.320109,182.3,0,3,5,8,0,0,0,0,,0,0,0,0,,350.7,0,0,4,15,0,0,0,0,,0,1,1,2,Рынок,255.7,422.6,0,0,1,3,,0,0,0,0,0,0,0,1,739.7,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,566.0,0,0,3,5,28,,171.1,industrial,171.1,Новомосковск,5219.5,0
6965.0,57.840474,28.35075,89.6,1,2,6,7,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,1026.7,349.9,0,0,1,2,,0,0,0,0,0,0,0,0,,0,0,0,15,514.7,0,2,3,10,263.5,137.5,0,1,2,2,0,0,0,0,,58.0,6,1,6,9,17,,49.1,commercial,89.6,Псков,2749.3,0
6966.0,43.590611,39.724427,64.4,2,20,39,77,0,2,5,5,218.9,0,1,1,1,108.1,279.6,0,1,16,43,0,0,0,0,,0,0,0,0,,,454.2,0,0,1,3,110.0,0,5,9,24,0,0,1,1,336.0,0,0,0,0,,1,1,3,16,19.3,646.5,0,0,0,2,0,1,4,15,286.0,25.8,21,1,1,5,23,,19.3,residential,19.3,Сочи,579.7,1
6967.0,43.590611,39.724427,,0,0,0,0,0,2,5,5,218.9,0,1,1,1,108.1,279.6,0,1,16,43,0,0,0,0,,0,0,1,2,Центральный рынок,443.1,454.2,0,0,1,3,110.0,0,5,9,24,0,0,1,1,336.0,0,7,13,18,104.7,1,1,3,16,19.3,,0,0,0,0,0,0,0,0,,25.8,21,1,1,5,23,,19.3,residential,19.3,Сочи,579.7,1
6968.0,57.06188,63.745162,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,1,1,1,1,49.1,0,0,0,0,,0,2,7,49,239.0,,0,0,0,0,0,0,0,0,,53.2,2,0,2,7,51,,239.0,residential,239.0,,,0
6969.0,54.950025,20.225721,39.9,4,5,7,8,0,0,0,0,,0,0,0,0,,29.9,3,6,13,18,0,0,0,0,,0,1,1,1,,231.6,284.6,0,1,4,4,,0,0,0,0,0,0,0,0,,0,1,1,1,187.0,0,2,3,15,168.7,,0,0,0,0,0,1,1,1,298.5,35.9,23,0,3,5,20,,168.7,commercial,39.9,Светлый,31393.3,0
6971.0,54.741338,20.495539,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,2,мини-рынок,631.2,519.0,0,0,0,4,877.7,0,0,0,2,0,0,0,0,,0,0,0,1,874.6,0,0,2,8,302.1,532.8,0,0,0,5,0,0,0,2,856.6,66.4,6,0,1,4,24,,151.5,commercial,151.5,Калининград,3606.9,0
6972.0,52.724317,41.458023,28.9,1,4,13,71,0,0,0,0,,0,0,0,0,,378.0,0,0,1,13,0,0,0,0,,0,0,0,2,Центральный рынок,923.8,661.4,0,0,0,2,481.0,0,0,1,4,0,0,0,0,,0,0,0,0,,0,0,0,0,,717.7,0,0,0,2,0,0,0,0,,,0,0,1,9,48,,280.3,residential,280.3,Тамбов,484.5,1
6973.0,54.518795,36.266946,141.8,0,11,42,118,0,1,2,5,257.2,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,231.6,0,1,2,11,,0,0,0,0,0,0,0,0,,0,0,0,6,587.0,0,4,16,51,112.0,,0,0,0,0,0,4,5,13,107.7,28.3,8,0,0,0,0,,,residential,112.0,Калуга,1071.6,1
6974.0,54.518795,36.266946,141.8,0,11,42,118,0,1,2,5,257.2,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,231.6,0,1,2,11,434.4,0,0,1,3,0,0,0,0,,0,0,0,6,587.0,0,0,0,0,,,0,0,0,0,0,4,5,13,107.7,28.3,8,0,11,27,89,,112.0,residential,112.0,Калуга,1071.6,1
6975.0,54.518795,36.266946,141.8,0,11,42,118,0,1,2,5,257.2,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,231.6,0,1,2,11,434.4,0,0,1,3,0,0,0,0,,0,0,0,6,587.0,0,4,16,51,112.0,,0,0,0,0,0,0,0,0,,28.3,8,0,11,27,89,,112.0,residential,112.0,Калуга,1071.6,1
6976.0,54.518795,36.266946,141.8,0,11,42,118,0,1,2,5,257.2,0,0,0,0,,50.0,5,6,14,40,0,0,0,0,,0,0,0,0,,,,0,0,0,0,434.4,0,0,1,3,0,0,0,0,,0,0,0,6,587.0,0,4,16,51,112.0,,0,0,0,0,0,4,5,13,107.7,28.3,8,0,11,27,89,,112.0,residential,112.0,Калуга,1071.6,1
6978.0,54.769103,32.081749,41.1,2,4,5,9,0,0,0,0,,0,0,0,0,,179.4,0,4,5,12,0,0,0,0,,0,0,0,0,,,502.0,0,0,0,1,312.3,0,0,1,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,90.4,1,0,0,1,28,,460.9,residential,460.9,Смоленск,2670.3,0
6980.0,59.832842,30.350274,12.9,2,7,13,18,0,1,2,2,156.7,1,1,1,1,48.5,88.5,1,5,11,27,0,0,0,0,,0,0,0,0,,,773.0,0,0,0,4,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,3,18,280.4,307.9,0,0,2,2,0,0,0,0,,27.1,29,0,3,5,35,,183.0,commercial,183.0,Санкт-Петербург,9756.8,0
6981.0,59.832842,30.350274,12.9,2,7,13,18,0,1,2,2,156.7,1,1,1,1,48.5,88.5,1,5,11,27,0,0,0,0,,0,0,0,0,,,773.0,0,0,0,4,,0,0,0,0,1,1,1,1,66.9,0,0,0,0,,0,0,0,0,,307.9,0,0,2,2,0,0,0,0,,27.1,29,0,3,5,35,,183.0,commercial,183.0,Санкт-Петербург,9756.8,0
6982.0,59.832842,30.350274,12.9,2,7,13,18,0,1,2,2,156.7,1,1,1,1,48.5,88.5,1,5,11,27,0,0,0,0,,0,0,0,0,,,773.0,0,0,0,4,,0,0,0,0,1,1,1,1,66.9,0,0,0,0,,0,1,3,18,280.4,307.9,0,0,2,2,0,0,0,0,,27.1,29,0,0,0,0,,,commercial,183.0,Санкт-Петербург,9756.8,0
6983.0,55.911209,36.86977,270.3,0,1,5,40,0,0,0,3,578.0,0,0,0,1,718.4,162.6,0,3,11,23,0,0,0,0,,0,0,1,2,Истринский городской рынок,404.3,,0,0,0,0,325.3,0,0,1,1,0,0,0,0,,0,0,0,1,685.6,0,2,5,27,154.2,,0,0,0,0,0,0,0,3,676.3,27.0,19,0,3,7,34,,154.2,residential,154.2,Зеленоград,22188.8,0
6984.0,55.913747,37.859552,42.2,2,2,4,10,0,0,2,6,302.5,0,0,0,1,539.3,285.2,0,1,2,16,0,0,0,0,,0,0,0,0,,,418.5,0,0,1,4,633.9,0,0,0,2,0,0,0,0,,0,0,0,0,,0,2,5,18,112.5,884.2,0,0,0,2,0,0,1,1,374.3,48.6,3,0,0,0,0,,,commercial,6.5,Королёв,348.8,1
6985.0,55.926186,37.815992,6.9,1,9,13,26,0,0,0,0,,0,0,0,0,,84.9,1,7,8,9,0,0,0,0,,0,2,2,3,,116.8,409.3,0,0,1,4,73.9,1,1,1,4,0,0,0,0,,0,0,0,1,650.2,1,3,8,20,93.7,565.7,0,0,0,3,0,0,0,0,,28.8,42,1,3,9,26,,93.7,residential,93.7,Королёв,801.7,1
6986.0,55.486265,37.305273,166.6,0,6,6,18,0,0,0,0,,1,1,1,1,20.7,,0,0,0,0,0,0,0,0,,0,0,0,0,,,131.3,0,2,2,6,,0,0,0,0,0,0,0,0,,0,0,0,0,1003.0,0,0,0,0,,925.5,0,0,0,1,0,0,0,0,,13.4,6,1,3,4,15,"Рынок ""СКИД""",99.8,commercial,99.8,Подольск,16389.0,0
6988.0,55.715763,38.213973,87.6,1,2,9,15,0,0,0,1,979.6,0,0,0,0,,371.4,0,0,2,5,0,0,0,0,,0,0,0,0,,,6.1,1,3,5,6,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,618.9,0,0,0,1,0,0,0,0,,69.7,2,0,0,0,0,,,commercial,12.2,Жуковский,14457.2,0
6989.0,55.949677,37.301392,83.4,3,5,6,9,0,2,2,4,255.9,0,0,0,0,,97.3,1,5,12,22,0,0,0,0,,0,0,0,0,,,346.3,0,0,3,3,178.2,0,1,1,1,0,1,1,1,149.4,0,0,0,0,,0,0,0,0,,499.4,0,0,1,1,0,0,0,0,,62.9,2,0,0,0,0,,,industrial,273.5,,,0
6991.0,56.012194,38.371061,427.9,0,0,2,6,0,0,1,2,435.4,0,0,0,0,,318.9,0,0,6,14,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,1,995.2,0,0,0,0,,419.1,0,0,1,1,0,0,1,1,488.1,85.6,1,0,2,5,19,,154.4,residential,154.4,Ногинск,16694.8,0
6992.0,55.833359,37.593345,,0,0,0,0,0,0,0,3,976.6,0,0,0,0,,119.9,0,2,4,11,0,0,0,0,,0,0,0,0,,,246.0,0,1,1,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,2,2,5,12,83.2,,0,0,0,0,0,0,0,0,,43.9,10,0,0,0,0,,,commercial,209.7,Москва,9344.2,0
6993.0,56.367123,36.689711,,0,0,0,0,0,0,0,0,,0,0,0,0,,117.3,0,3,3,10,0,0,0,0,,0,0,0,0,,,,0,0,0,0,745.5,0,0,0,1,0,0,0,0,,0,0,0,1,833.3,0,1,4,10,270.1,68.8,1,1,1,3,0,0,0,0,,,0,0,0,0,0,,,commercial,113.9,Зеленоград,53086.7,0
6994.0,55.687315,37.61627,97.6,1,11,18,52,0,0,0,0,,0,0,0,0,,529.4,0,0,0,13,0,0,0,0,,0,0,0,0,,,586.4,0,0,0,7,326.0,0,0,1,6,0,0,0,0,,0,0,0,0,,0,0,0,5,690.2,409.2,0,0,1,4,0,0,0,0,,50.2,11,0,4,9,31,,107.5,industrial,107.5,,,0
6996.0,56.006361,37.829988,187.9,0,2,3,16,0,0,0,2,942.8,0,0,0,0,,223.8,0,2,3,11,0,0,0,0,,1,1,1,1,,71.7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3,540.1,0,1,5,23,101.1,,0,0,0,0,0,0,0,0,,,0,0,2,7,35,,101.1,residential,101.1,Пушкино,1107.4,1
6997.0,55.778229,37.895026,425.0,0,0,2,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,341.1,0,0,2,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,5,27,186.8,848.4,0,0,0,1,0,0,1,1,415.1,,0,0,2,11,41,,113.1,commercial,113.1,,,0
6998.0,55.915346,37.572935,242.1,0,1,2,5,0,0,0,1,751.8,0,0,0,0,,548.7,0,0,0,1,0,0,0,0,,0,0,0,0,,,,0,0,0,0,644.5,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,0,1,970.5,649.5,0,0,0,2,0,0,0,0,,,0,0,1,5,13,,165.7,commercial,165.7,Долгопрудный,4224.4,0
7000.0,55.724327,37.993499,30.8,2,2,2,3,0,0,0,0,,0,0,0,0,,554.6,0,0,0,4,0,0,0,0,,0,0,0,0,,,,0,0,0,0,878.4,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,4,14,396.2,,0,0,0,0,0,0,0,0,,106.3,0,0,1,5,22,,250.9,industrial,250.9,Балашиха,6791.1,0
7001.0,55.383152,36.72807,23.1,1,9,15,36,0,0,0,3,578.4,0,0,0,0,,45.3,1,3,7,14,0,0,0,0,,0,0,0,2,Продуктовый рынок,513.2,,0,0,0,0,343.6,0,0,1,2,0,0,0,0,,1,1,4,90,82.4,1,4,8,40,38.1,,0,0,0,0,0,1,1,1,230.1,,0,1,4,13,52,,38.1,residential,38.1,,,0
7002.0,56.443409,52.212016,40.2,2,6,9,10,0,0,0,0,,0,0,0,0,,261.4,0,1,1,4,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,1,692.4,0,19,20,20,175.2,1,6,13,55,94.9,,0,0,0,0,0,1,1,1,225.6,15.3,12,0,0,0,0,,,commercial,40.2,,,0
7005.0,54.1982,37.581622,9.4,1,2,4,21,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,,936.8,,0,0,0,0,146.9,0,3,3,5,0,0,1,1,339.0,0,0,0,2,596.9,0,0,0,0,,,0,0,0,0,0,0,0,0,,46.0,7,0,2,7,46,,197.2,residential,197.2,Тула,2413.8,0
7007.0,54.209918,37.596983,395.2,0,0,1,5,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,316.4,0,0,3,5,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,4,10,27,102.4,995.3,0,0,0,1,0,0,0,0,,56.8,7,0,4,12,37,,102.4,residential,102.4,Тула,2309.2,0
7010.0,55.600399,36.472975,,0,0,0,0,0,0,0,0,,0,0,0,0,,100.5,0,1,3,14,0,0,0,0,,0,1,1,2,,189.8,478.3,0,0,1,4,,0,0,0,0,0,0,1,1,430.8,0,0,0,0,,1,9,16,47,45.6,,0,0,0,0,0,0,0,0,,,0,2,14,26,66,,45.6,commercial,32.7,Одинцово,51790.1,0
7011.0,55.914448,37.7623,107.8,0,5,12,14,1,1,3,4,92.9,0,0,1,1,347.6,54.7,4,6,7,12,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,523.1,0,0,0,1,0,0,0,0,,16.3,68,0,1,6,23,,254.4,industrial,254.4,,,0
7012.0,55.817537,38.988923,744.9,0,0,0,12,0,0,0,0,,0,0,0,0,,62.7,1,3,6,14,0,0,0,0,,0,0,0,0,,,411.1,0,0,1,4,,0,0,0,0,0,0,0,0,,0,0,0,16,624.6,0,0,0,0,,449.8,0,0,1,1,0,0,0,0,,26.3,9,0,0,0,0,,,residential,71.6,Орехово-Зуево,294.6,1
7013.0,55.503176,37.572531,,0,0,0,0,0,0,0,3,567.5,0,0,0,0,,8.0,1,2,3,12,0,0,0,0,,0,0,0,1,,949.6,543.6,0,0,0,5,550.5,0,0,0,1,0,0,0,0,,0,0,0,0,,0,1,1,14,280.8,419.3,0,0,1,2,0,0,0,1,554.1,,0,0,2,3,28,,109.8,commercial,7.1,Подольск,8230.6,0
